pair,event_type,lookback_window,session,volatility_regime,horizon_bars,mean_forward_return,median_forward_return,mean_aligned_forward_return,mean_abs_forward_return,positive_fraction,continuation_fraction,reversal_fraction,mean_mfe,mean_mae,forward_return_std,sample_count,forward_return_se,low_sample
ALL,breakout_high,96,london,medium_vol,2,-1.296088e-05,-2.2787695e-05,-1.296088e-05,0.00050154044,0.47765118,0.47765118,0.51971954,0.00052391781,0.00053875427,0.00067135724,1141,1.987517e-05,False
ALL,breakout_high,96,london,medium_vol,4,2.4878441e-05,-9.0719405e-06,2.4878441e-05,0.00071000004,0.49342682,0.49342682,0.50306748,0.0007525601,0.00075094073,0.00099840882,1141,2.9557356e-05,False
ALL,breakout_high,96,london,medium_vol,8,6.7552089e-05,3.7581093e-05,6.7552089e-05,0.0010351747,0.514461,0.514461,0.48290973,0.001100272,0.0010776557,0.0013953143,1141,4.1307531e-05,False
ALL,breakout_high,96,london,unknown,1,3.1152485e-05,-1.7911348e-05,3.1152485e-05,0.00040212135,0.5,0.5,0.5,0.00048617994,0.00036251084,0.00052254353,32,9.2373519e-05,False
ALL,breakout_high,96,london,unknown,2,0.00025390623,0.00021351151,0.00025390623,0.00071952886,0.5625,0.5625,0.4375,0.00077153585,0.00050589919,0.00089360105,32,0.00015796784,False
ALL,breakout_high,96,london,unknown,4,0.00029078069,0.00017399112,0.00029078069,0.0010336678,0.59375,0.59375,0.40625,0.0011989432,0.00071351565,0.0014237905,32,0.00025169298,False
ALL,breakout_high,96,london,unknown,8,0.00021634616,0.00026339138,0.00021634616,0.0013479387,0.625,0.625,0.375,0.0014934605,0.0010321688,0.0017356049,32,0.0003068145,False
ALL,breakout_high,96,new_york,high_vol,1,-1.1889729e-05,-1.8458102e-05,-1.1889729e-05,0.00055164602,0.47359527,0.47359527,0.52049007,0.00056654327,0.00056184638,0.00081533738,2367,1.6758619e-05,False
ALL,breakout_high,96,new_york,high_vol,2,-2.6825292e-05,-4.6867384e-06,-2.6825292e-05,0.00079317471,0.49429658,0.49429658,0.50274609,0.00078079975,0.00081465726,0.0011695799,2367,2.4039795e-05,False
ALL,breakout_high,96,new_york,high_vol,4,-5.2455239e-05,-2.34076e-05,-5.2455239e-05,0.0010962325,0.48922687,0.48922687,0.50866075,0.0010707035,0.0011300112,0.001595744,2367,3.2799263e-05,False
ALL,breakout_high,96,new_york,high_vol,8,-9.2780804e-05,-4.5487251e-05,-9.2780804e-05,0.0014562326,0.48415716,0.48415716,0.51415294,0.001411481,0.0015058948,0.002120677,2367,4.3588849e-05,False
ALL,breakout_high,96,new_york,low_vol,1,-5.2935628e-06,-7.1828355e-06,-5.2935628e-06,0.00028394684,0.48449612,0.48449612,0.50775194,0.00030549412,0.00030690092,0.00039058705,1290,1.0874843e-05,False
ALL,breakout_high,96,new_york,low_vol,2,-8.2692064e-08,-1.7644215e-05,-8.2692064e-08,0.00038668728,0.47906977,0.47906977,0.51937984,0.00042045723,0.00042116073,0.0005247031,1290,1.4608942e-05,False
ALL,breakout_high,96,new_york,low_vol,4,1.5607426e-05,7.6055419e-06,1.5607426e-05,0.00052155704,0.50232558,0.50232558,0.49224806,0.00057350096,0.00056033669,0.00071162526,1290,1.9813286e-05,False
ALL,breakout_high,96,new_york,low_vol,8,6.3421388e-05,-2.0686129e-05,6.3421388e-05,0.0007286852,0.49069767,0.49069767,0.50775194,0.00078435021,0.00074209755,0.0010059644,1290,2.8008365e-05,False
ALL,breakout_high,96,new_york,medium_vol,1,-5.3643637e-06,-2.9474305e-05,-5.3643637e-06,0.00038831356,0.46265853,0.46265853,0.53170503,0.00039834114,0.0003881007,0.00055129287,2129,1.1947982e-05,False
ALL,breakout_high,96,new_york,medium_vol,2,-1.5851018e-05,-4.6826766e-05,-1.5851018e-05,0.00052682231,0.46547675,0.46547675,0.53217473,0.00054366364,0.00054497484,0.00075300148,2129,1.6319543e-05,False
ALL,breakout_high,96,new_york,medium_vol,4,-2.6615291e-05,-6.9504242e-05,-2.6615291e-05,0.00070933814,0.45702208,0.45702208,0.54156881,0.00072550154,0.00074558203,0.0010015245,2129,2.1705698e-05,False
ALL,breakout_high,96,new_york,medium_vol,8,-3.1661196e-05,-6.593185e-05,-3.1661196e-05,0.00093363554,0.46735557,0.46735557,0.53264443,0.00095228497,0.00098736151,0.0012872779,2129,2.7898733e-05,False
ALL,breakout_high,96,new_york,unknown,1,-0.00011956608,-8.2764329e-06,-0.00011956608,0.00052391564,0.48275862,0.48275862,0.51724138,0.00048481914,0.00054017831,0.00072284793,29,0.00013422949,True
ALL,breakout_high,96,new_york,unknown,2,-7.2380471e-05,7.6461785e-05,-7.2380471e-05,0.00072159372,0.51724138,0.51724138,0.48275862,0.00067791325,0.00070202038,0.00084539812,29,0.00015698649,True
ALL,breakout_high,96,new_york,unknown,4,0.00020220862,0.00010375338,0.00020220862,0.00082922789,0.51724138,0.51724138,0.48275862,0.0008657975,0.0007892739,0.00098140721,29,0.00018224274,True
ALL,breakout_high,96,new_york,unknown,8,0.00029394095,3.6410374e-06,0.00029394095,0.0013428907,0.51724138,0.51724138,0.48275862,0.0013940385,0.00094430638,0.0016068943,29,0.00029839278,True
ALL,breakout_low,24,asia,high_vol,1,-6.324528e-05,5.9256559e-05,6.324528e-05,0.00066756375,0.53018576,0.46826625,0.53018576,0.0007039981,0.00057313583,0.001382067,1292,3.8450132e-05,False
ALL,breakout_low,24,asia,high_vol,2,-7.7780981e-05,4.5741207e-05,7.7780981e-05,0.00089259678,0.51857585,0.47987616,0.51857585,0.00097576576,0.00079075552,0.0014915453,1292,4.14959e-05,False
ALL,breakout_low,24,asia,high_vol,4,-1.5484544e-05,8.9224141e-05,1.5484544e-05,0.001213977,0.53482972,0.46439628,0.53482972,0.0013033307,0.0011216855,0.0017980328,1292,5.0022611e-05,False
ALL,breakout_low,24,asia,high_vol,8,4.7991086e-05,9.0573244e-05,-4.7991086e-05,0.0016663737,0.52012384,0.47910217,0.52012384,0.0017321142,0.00158159,0.0024189145,1292,6.7296003e-05,False
ALL,breakout_low,24,asia,low_vol,1,2.5319016e-05,2.283689e-05,-2.5319016e-05,0.00023693905,0.5373011,0.45546601,0.5373011,0.00023775491,0.00025314032,0.00033322887,4839,4.7903232e-06,False
ALL,breakout_low,24,asia,low_vol,2,3.5774226e-05,4.2429923e-05,-3.5774226e-05,0.00033419328,0.54081422,0.45257285,0.54081422,0.00033823881,0.00036043546,0.00046537505,4839,6.6899871e-06,False
ALL,breakout_low,24,asia,low_vol,4,4.8866233e-05,4.5999699e-05,-4.8866233e-05,0.00047641244,0.53792106,0.45711924,0.53792106,0.00048455122,0.0005247832,0.00068135878,4839,9.7948558e-06,False
ALL,breakout_low,24,asia,low_vol,8,3.835382e-05,5.3180174e-05,-3.835382e-05,0.00070157501,0.52882827,0.46910519,0.52882827,0.00072197452,0.00076478925,0.00099710257,4839,1.4333823e-05,False
ALL,breakout_low,24,asia,medium_vol,1,2.7541203e-05,4.7513941e-05,-2.7541203e-05,0.00034357441,0.54283178,0.45139814,0.54283178,0.00034230434,0.00034139893,0.00045713514,2253,9.6308366e-06,False
ALL,breakout_low,24,asia,medium_vol,2,4.7040974e-05,5.9552928e-05,-4.7040974e-05,0.00047334564,0.55215269,0.44252108,0.55215269,0.00047495491,0.00048569108,0.00064384385,2253,1.356438e-05,False
ALL,breakout_low,24,asia,medium_vol,4,5.220424e-05,5.7509371e-05,-5.220424e-05,0.0006727388,0.5286285,0.46959609,0.5286285,0.00067547007,0.00069755716,0.00092188812,2253,1.9422164e-05,False
ALL,breakout_low,24,asia,medium_vol,8,8.2200961e-05,6.3528077e-05,-8.2200961e-05,0.00095651448,0.52552153,0.47359077,0.52552153,0.00096432756,0.00099223509,0.0013282128,2253,2.7982536e-05,False
ALL,breakout_low,24,asia,unknown,1,-1.4534182e-05,0.00013547749,1.4534182e-05,0.00034111627,0.64516129,0.35483871,0.64516129,0.00036239818,0.00031394242,0.00064206668,31,0.00011531858,False
ALL,breakout_low,24,asia,unknown,2,-9.3009413e-05,-5.0231904e-05,9.3009413e-05,0.00049359806,0.4516129,0.5483871,0.4516129,0.00053816115,0.00044053378,0.00077725303,31,0.00013959877,False
ALL,breakout_low,24,asia,unknown,4,-0.00017028895,8.3144872e-06,0.00017028895,0.00060794765,0.51612903,0.48387097,0.51612903,0.0007403318,0.00056337039,0.00095644468,31,0.00017178254,False
ALL,breakout_low,24,asia,unknown,8,-0.00020319823,-9.2091824e-05,0.00020319823,0.0008189134,0.41935484,0.58064516,0.41935484,0.001015358,0.00072911362,0.0010601665,31,0.00019041153,False
ALL,breakout_low,24,london,high_vol,1,1.0143083e-05,4.5127168e-05,-1.0143083e-05,0.00056320677,0.53220597,0.46494395,0.53220597,0.00056831621,0.00053631382,0.00085524755,5263,1.1788951e-05,False
ALL,breakout_low,24,london,high_vol,2,1.9488551e-05,5.3520093e-05,-1.9488551e-05,0.00078773659,0.52859586,0.46855406,0.52859586,0.00079557813,0.00075738455,0.0011445218,5263,1.5776381e-05,False
ALL,breakout_low,24,london,high_vol,4,-2.7792326e-05,4.3011369e-05,2.7792326e-05,0.0010932167,0.5132054,0.48489455,0.5132054,0.0011370413,0.0010707468,0.0015675133,5263,2.1607004e-05,False
ALL,breakout_low,24,london,high_vol,8,-3.999924e-05,4.9202354e-05,3.999924e-05,0.0015688573,0.51187536,0.48717462,0.51187536,0.0016094704,0.0015285877,0.0022277177,5263,3.070743e-05,False
ALL,breakout_low,24,london,low_vol,1,2.1922472e-05,3.8811658e-05,-2.1922472e-05,0.00025409761,0.55555556,0.4416315,0.55555556,0.00029779985,0.00029334706,0.00034196325,711,1.2824624e-05,False
ALL,breakout_low,24,london,low_vol,2,4.8371329e-05,5.9011512e-05,-4.8371329e-05,0.00035752568,0.55555556,0.4416315,0.55555556,0.00040019033,0.00042165685,0.00049597741,711,1.8600606e-05,False
ALL,breakout_low,24,london,low_vol,4,8.5324731e-05,0.00012582133,-8.5324731e-05,0.00050601823,0.60056259,0.39943741,0.60056259,0.00054659478,0.00060464288,0.00069305289,711,2.5991514e-05,False
ALL,breakout_low,24,london,low_vol,8,0.00014212919,9.8661787e-05,-0.00014212919,0.00077602238,0.55133615,0.44866385,0.55133615,0.00080099859,0.00093394504,0.0012803876,711,4.8018285e-05,False
ALL,breakout_low,24,london,medium_vol,1,1.6118064e-05,4.3547673e-05,-1.6118064e-05,0.00036746458,0.5404,0.4548,0.5404,0.00041097617,0.00038658482,0.00049547375,2500,9.9094751e-06,False
ALL,breakout_low,24,london,medium_vol,2,2.7395999e-05,5.7711021e-05,-2.7395999e-05,0.0005086079,0.54,0.458,0.54,0.00055941546,0.00054246378,0.00068765372,2500,1.3753074e-05,False
ALL,breakout_low,24,london,medium_vol,4,2.7806967e-05,5.4986346e-05,-2.7806967e-05,0.00072017415,0.5292,0.4688,0.5292,0.00078671541,0.00077077965,0.00096960955,2500,1.9392191e-05,False
ALL,breakout_low,24,london,medium_vol,8,3.0808052e-05,7.1930709e-05,-3.0808052e-05,0.0010712542,0.5212,0.478,0.5212,0.001126768,0.0011231678,0.0014408453,2500,2.8816906e-05,False
ALL,breakout_low,24,london,unknown,1,-2.6504009e-07,2.7678602e-05,2.6504009e-07,0.00036602205,0.53225806,0.46774194,0.53225806,0.00036963312,0.00032249278,0.00059022122,62,7.495817e-05,False
ALL,breakout_low,24,london,unknown,2,-8.2058502e-05,-0.00011373807,8.2058502e-05,0.00048029049,0.38709677,0.61290323,0.38709677,0.00056559251,0.0004094068,0.0007475293,62,9.4936316e-05,False
ALL,breakout_low,24,london,unknown,4,-0.00015625981,-0.00026678765,0.00015625981,0.00073887986,0.33870968,0.66129032,0.33870968,0.0008421472,0.00062751188,0.0010431812,62,0.00013248414,False
ALL,breakout_low,24,london,unknown,8,-0.00015754887,-0.00039039876,0.00015754887,0.0010216673,0.35483871,0.64516129,0.35483871,0.0011772307,0.00081019396,0.001404173,62,0.00017833015,False
ALL,breakout_low,24,new_york,high_vol,1,2.2870989e-05,5.3696598e-05,-2.2870989e-05,0.00063962009,0.54169874,0.4531691,0.54169874,0.00063694864,0.00062219536,0.0011078358,3897,1.7746398e-05,False
ALL,breakout_low,24,new_york,high_vol,2,3.6927304e-05,7.8923172e-05,-3.6927304e-05,0.0008993928,0.53784963,0.45855787,0.53784963,0.00089425667,0.00087215697,0.0014875091,3897,2.3828376e-05,False
ALL,breakout_low,24,new_york,high_vol,4,5.5461082e-07,8.8636018e-05,-5.5461082e-07,0.0012054219,0.5334873,0.46497306,0.5334873,0.0012453721,0.0011879042,0.0019242952,3897,3.0825241e-05,False
ALL,breakout_low,24,new_york,high_vol,8,3.4775127e-05,5.3821494e-05,-3.4775127e-05,0.0015807357,0.51526815,0.48344881,0.51526815,0.0016609092,0.0015720468,0.0024443299,3897,3.9155666e-05,False
ALL,breakout_low,24,new_york,low_vol,1,4.7663967e-05,5.8051782e-05,-4.7663967e-05,0.00029463604,0.57188498,0.42044728,0.57188498,0.00030463594,0.00033520238,0.00040071702,1565,1.0129328e-05,False
ALL,breakout_low,24,new_york,low_vol,2,6.6731314e-05,6.9110729e-05,-6.6731314e-05,0.0003856422,0.57060703,0.42492013,0.57060703,0.0004089462,0.00045960201,0.00051866906,1565,1.311092e-05,False
ALL,breakout_low,24,new_york,low_vol,4,8.6683647e-05,9.3193171e-05,-8.6683647e-05,0.00053968191,0.5686901,0.43067093,0.5686901,0.00055957307,0.0006309623,0.00072847155,1565,1.8414309e-05,False
ALL,breakout_low,24,new_york,low_vol,8,0.00013628731,0.00015098684,-0.00013628731,0.00073787106,0.58913738,0.40958466,0.58913738,0.00073835736,0.00085563707,0.0010163626,1565,2.5691622e-05,False
ALL,breakout_low,24,new_york,medium_vol,1,4.1197478e-05,4.6915318e-05,-4.1197478e-05,0.00038782288,0.550252,0.44619034,0.550252,0.00039331515,0.00041666433,0.00052716168,3373,9.0768606e-06,False
ALL,breakout_low,24,new_york,medium_vol,2,5.4168285e-05,6.4222679e-05,-5.4168285e-05,0.0005277919,0.54580492,0.45093389,0.54580492,0.00054004695,0.00057786289,0.00073041339,3373,1.2576522e-05,False
ALL,breakout_low,24,new_york,medium_vol,4,6.7625587e-05,6.8307877e-05,-6.7625587e-05,0.00072527194,0.53602135,0.46219982,0.53602135,0.00073515024,0.00079265715,0.00099097003,3373,1.7062881e-05,False
ALL,breakout_low,24,new_york,medium_vol,8,7.7312352e-05,0.00010016892,-7.7312352e-05,0.00094399794,0.54046843,0.45775274,0.54046843,0.00097993652,0.0010319771,0.0012812329,3373,2.2060732e-05,False
ALL,breakout_low,24,new_york,unknown,1,2.4285915e-05,0.00010452739,-2.4285915e-05,0.00041797246,0.575,0.4,0.575,0.00040523905,0.00038726205,0.00054140141,40,8.560308e-05,False
ALL,breakout_low,24,new_york,unknown,2,7.9847697e-05,0.00019297612,-7.9847697e-05,0.00059824541,0.675,0.325,0.675,0.00054694578,0.00055206117,0.00081697372,40,0.00012917489,False
ALL,breakout_low,24,new_york,unknown,4,0.00016635716,0.00049200835,-0.00016635716,0.00087379671,0.7,0.3,0.7,0.00076595245,0.00079478324,0.0010860027,40,0.0001717121,False
ALL,breakout_low,24,new_york,unknown,8,0.00031675163,0.00046408391,-0.00031675163,0.0009567148,0.725,0.275,0.725,0.00089575178,0.0011135918,0.0011057962,40,0.00017484173,False
ALL,breakout_low,48,asia,high_vol,1,-6.3475667e-05,6.3043911e-05,6.3475667e-05,0.00074304946,0.53160271,0.46613995,0.53160271,0.00077308905,0.00063014114,0.0015996174,886,5.3740196e-05,False
ALL,breakout_low,48,asia,high_vol,2,-8.8494693e-05,5.6129338e-05,8.8494693e-05,0.00095419321,0.52708804,0.47065463,0.52708804,0.0010586934,0.0008448786,0.0016354616,886,5.4944408e-05,False
ALL,breakout_low,48,asia,high_vol,4,-5.9247436e-06,0.00014529423,5.9247436e-06,0.0012579122,0.55530474,0.44469526,0.55530474,0.0013830747,0.0011774683,0.0019087644,886,6.4126195e-05,False
ALL,breakout_low,48,asia,high_vol,8,5.0176848e-05,0.00010854892,-5.0176848e-05,0.0017481525,0.5248307,0.47404063,0.5248307,0.0018406016,0.0016550904,0.0025619259,886,8.6069583e-05,False
ALL,breakout_low,48,asia,low_vol,1,2.7191351e-05,2.2726893e-05,-2.7191351e-05,0.00025437428,0.53967577,0.45435154,0.53967577,0.00025677817,0.00027317292,0.000359085,2344,7.4168324e-06,False
ALL,breakout_low,48,asia,low_vol,2,3.3594602e-05,4.7111937e-05,-3.3594602e-05,0.00035869173,0.54095563,0.45221843,0.54095563,0.00036653671,0.00038674706,0.00050312117,2344,1.0391872e-05,False
ALL,breakout_low,48,asia,low_vol,4,5.8878697e-05,6.6058437e-05,-5.8878697e-05,0.0005287307,0.54564846,0.45093857,0.54564846,0.00052810051,0.0005726197,0.00076042414,2344,1.5706416e-05,False
ALL,breakout_low,48,asia,low_vol,8,4.3140304e-05,7.2433568e-05,-4.3140304e-05,0.00078633143,0.5362628,0.46117747,0.5362628,0.00080118058,0.00084770709,0.0011227676,2344,2.3190551e-05,False
ALL,breakout_low,48,asia,medium_vol,1,2.6484118e-05,5.9019932e-05,-2.6484118e-05,0.00035314994,0.54612245,0.44653061,0.54612245,0.00036025638,0.00035079561,0.00045870572,1225,1.3105878e-05,False
ALL,breakout_low,48,asia,medium_vol,2,5.5310133e-05,7.2938042e-05,-5.5310133e-05,0.00047905663,0.56163265,0.43102041,0.56163265,0.00049226139,0.00049619862,0.00063467915,1225,1.813369e-05,False
ALL,breakout_low,48,asia,medium_vol,4,6.9742594e-05,9.3657361e-05,-6.9742594e-05,0.00069846426,0.54040816,0.45795918,0.54040816,0.00069698549,0.00072284561,0.00093447776,1225,2.6699364e-05,False
ALL,breakout_low,48,asia,medium_vol,8,0.00010466463,0.00013976934,-0.00010466463,0.0010308207,0.5355102,0.46285714,0.5355102,0.0010049111,0.0010500073,0.0014011001,1225,4.0031431e-05,False
ALL,breakout_low,48,asia,unknown,1,0.00010872065,0.0001401764,-0.00010872065,0.00023682132,0.68421053,0.31578947,0.68421053,0.00026275083,0.00032154131,0.00028478808,19,6.5334867e-05,True
ALL,breakout_low,48,asia,unknown,2,-3.1970602e-05,-1.8530666e-05,3.1970602e-05,0.00044488885,0.47368421,0.52631579,0.47368421,0.00048892482,0.00047540485,0.00064853615,19,0.0001487844,True
ALL,breakout_low,48,asia,unknown,4,-0.00019644279,-8.5802411e-05,0.00019644279,0.00046957645,0.42105263,0.57894737,0.42105263,0.00071656466,0.00055122135,0.00069203071,19,0.00015876273,True
ALL,breakout_low,48,asia,unknown,8,-0.00037953278,-0.00032761595,0.00037953278,0.00071174195,0.36842105,0.63157895,0.36842105,0.0011134734,0.00065284074,0.00084456386,19,0.00019375624,True
ALL,breakout_low,48,london,high_vol,1,1.844314e-05,4.8538548e-05,-1.844314e-05,0.00056806131,0.53514999,0.46187314,0.53514999,0.00057004591,0.00054857072,0.000872473,4367,1.3202628e-05,False
ALL,breakout_low,48,london,high_vol,2,3.1620566e-05,6.7106941e-05,-3.1620566e-05,0.0007971926,0.53194413,0.46576597,0.53194413,0.00079802706,0.00077315139,0.0011674104,4367,1.7665745e-05,False
ALL,breakout_low,48,london,high_vol,4,-1.4305162e-05,4.8745685e-05,1.4305162e-05,0.001096049,0.51545684,0.48225326,0.51545684,0.001133712,0.0010879698,0.0015773046,4367,2.3868436e-05,False
ALL,breakout_low,48,london,high_vol,8,-2.8395224e-05,5.9853773e-05,2.8395224e-05,0.0015793959,0.51545684,0.48385619,0.51545684,0.0016029787,0.0015570602,0.0022409204,4367,3.391055e-05,False
ALL,breakout_low,48,london,low_vol,1,3.7623924e-05,5.5804869e-05,-3.7623924e-05,0.0002736782,0.57919622,0.41607565,0.57919622,0.00032161166,0.00031671746,0.00036368781,423,1.7683106e-05,False
ALL,breakout_low,48,london,low_vol,2,7.1308165e-05,6.3468137e-05,-7.1308165e-05,0.00037291189,0.54609929,0.45153664,0.54609929,0.00041986726,0.00046095615,0.00050353542,423,2.448273e-05,False
ALL,breakout_low,48,london,low_vol,4,0.00013590833,0.00015219774,-0.00013590833,0.00052610589,0.60756501,0.39243499,0.60756501,0.00055887416,0.00067184541,0.00069098774,423,3.3596974e-05,False
ALL,breakout_low,48,london,low_vol,8,0.00020834986,0.00013916556,-0.00020834986,0.00081896443,0.57919622,0.42080378,0.57919622,0.00079917699,0.0010254937,0.0013614911,423,6.6197962e-05,False
ALL,breakout_low,48,london,medium_vol,1,2.3775509e-05,5.5769338e-05,-2.3775509e-05,0.00036549103,0.55320275,0.44097406,0.55320275,0.00040851324,0.00039392256,0.00049638559,1889,1.1420975e-05,False
ALL,breakout_low,48,london,medium_vol,2,3.4081466e-05,6.2867946e-05,-3.4081466e-05,0.00050547233,0.54420328,0.45314981,0.54420328,0.00055554753,0.0005484828,0.00068229635,1889,1.5698461e-05,False
ALL,breakout_low,48,london,medium_vol,4,2.4403711e-05,4.5430178e-05,-2.4403711e-05,0.00072052395,0.52673372,0.47114876,0.52673372,0.00078981084,0.00077716558,0.00097189482,1889,2.2361621e-05,False
ALL,breakout_low,48,london,medium_vol,8,1.36968e-05,3.1578757e-05,-1.36968e-05,0.0010840142,0.50767602,0.49126522,0.50767602,0.0011462015,0.0011239825,0.0014610432,1889,3.361608e-05,False
ALL,breakout_low,48,london,unknown,1,5.5060647e-05,3.3180977e-05,-5.5060647e-05,0.00037614625,0.55102041,0.44897959,0.55102041,0.00036923387,0.00036129182,0.00061971447,49,8.8530639e-05,False
ALL,breakout_low,48,london,unknown,2,-1.6144088e-05,-0.00011650017,1.6144088e-05,0.00048427082,0.40816327,0.59183673,0.40816327,0.00054790161,0.0004662802,0.00076681606,49,0.00010954515,False
ALL,breakout_low,48,london,unknown,4,-4.5553907e-05,-0.00023654467,4.5553907e-05,0.00075977885,0.36734694,0.63265306,0.36734694,0.00080221526,0.00071636001,0.0011033042,49,0.00015761489,False
ALL,breakout_low,48,london,unknown,8,2.4494876e-05,-0.00031325204,-2.4494876e-05,0.00097283298,0.40816327,0.59183673,0.40816327,0.0010502066,0.00091398315,0.0013938012,49,0.00019911446,False
ALL,breakout_low,48,new_york,high_vol,1,2.7291037e-05,5.9100544e-05,-2.7291037e-05,0.00066251017,0.54177719,0.45291777,0.54177719,0.00066623649,0.00065346698,0.0011181951,3016,2.0361132e-05,False
ALL,breakout_low,48,new_york,high_vol,2,4.3648045e-05,6.1806573e-05,-4.3648045e-05,0.00093087043,0.52718833,0.46916446,0.52718833,0.00092655725,0.00091034045,0.0014738329,3016,2.6836915e-05,False
ALL,breakout_low,48,new_york,high_vol,4,2.9293977e-05,9.4975271e-05,-2.9293977e-05,0.0012257133,0.5321618,0.46584881,0.5321618,0.0012580169,0.0012328715,0.0018634971,3016,3.3932281e-05,False
ALL,breakout_low,48,new_york,high_vol,8,8.355178e-05,9.2565001e-05,-8.355178e-05,0.0016082652,0.52188329,0.47679045,0.52188329,0.001666483,0.0016309023,0.0024094062,3016,4.38727e-05,False
ALL,breakout_low,48,new_york,low_vol,1,4.9702744e-05,6.0835448e-05,-4.9702744e-05,0.00030786527,0.5673913,0.42391304,0.5673913,0.00033107773,0.00035311523,0.00041055414,920,1.3535569e-05,False
ALL,breakout_low,48,new_york,low_vol,2,4.7104236e-05,4.8639711e-05,-4.7104236e-05,0.00040016133,0.54456522,0.44891304,0.54456522,0.00045292933,0.00047300281,0.00053214408,920,1.7544271e-05,False
ALL,breakout_low,48,new_york,low_vol,4,3.9333961e-05,6.8951705e-05,-3.9333961e-05,0.00056638447,0.54673913,0.45326087,0.54673913,0.00062268935,0.00063595995,0.00075594023,920,2.4922611e-05,False
ALL,breakout_low,48,new_york,low_vol,8,0.00010720221,0.00015475471,-0.00010720221,0.00077519375,0.5826087,0.41630435,0.5826087,0.00080043296,0.00086463954,0.0010368846,920,3.4185072e-05,False
ALL,breakout_low,48,new_york,medium_vol,1,4.6203416e-05,4.9394246e-05,-4.6203416e-05,0.00040115568,0.55243902,0.44512195,0.55243902,0.00040991187,0.00043054292,0.00053853343,2460,1.0857882e-05,False
