pair,event_type,lookback_window,session,session_subcontext,transition_context,horizon_bars,mean_forward_return,median_forward_return,mean_aligned_forward_return,mean_abs_forward_return,positive_fraction,continuation_fraction,reversal_fraction,mean_mfe,mean_mae,forward_return_std,sample_count,forward_return_se,low_sample
ALL,breakout_high,48,new_york,mid_session,london_to_new_york_boundary,4,-0.00025059026,-0.00025059026,-0.00025059026,0.00025059026,0,0,1,0.00020360458,0.001010192,,1,,True
ALL,breakout_high,48,new_york,mid_session,london_to_new_york_boundary,8,-0.00074002435,-0.00074002435,-0.00074002435,0.00074002435,0,0,1,0.00020360458,0.0012216275,,1,,True
ALL,breakout_high,96,asia,early_session,inside_asia,1,1.1575248e-05,-1.3969057e-05,1.1575248e-05,0.00035410705,0.47678571,0.47678571,0.51875,0.0003865401,0.0003455633,0.00053450339,1120,1.5971343e-05,False
ALL,breakout_high,96,asia,early_session,inside_asia,2,-3.7205251e-06,-5.3603008e-05,-3.7205251e-06,0.00048463002,0.46160714,0.46160714,0.5375,0.00052235081,0.00048511319,0.0007447559,1120,2.2253839e-05,False
ALL,breakout_high,96,asia,early_session,inside_asia,4,-6.7300233e-05,-9.600753e-05,-6.7300233e-05,0.00066281351,0.43035714,0.43035714,0.56607143,0.00068109108,0.00068772862,0.00097146113,1120,2.9027953e-05,False
ALL,breakout_high,96,asia,early_session,inside_asia,8,-9.8203703e-05,-8.9445439e-05,-9.8203703e-05,0.00088182584,0.46071429,0.46071429,0.5375,0.0008609927,0.00092097359,0.0015615728,1120,4.6660912e-05,False
ALL,breakout_high,96,asia,late_session,inside_asia,1,5.2838955e-07,-3.5098803e-05,5.2838955e-07,0.0003805459,0.45811789,0.45811789,0.53877973,0.00038138075,0.00036949797,0.00054615034,967,1.7563011e-05,False
ALL,breakout_high,96,asia,late_session,inside_asia,2,1.3594651e-05,-1.8197038e-05,1.3594651e-05,0.00051950006,0.47569804,0.47569804,0.52326784,0.00054801046,0.00052942631,0.00076690001,967,2.4661842e-05,False
ALL,breakout_high,96,asia,late_session,inside_asia,4,-5.9627557e-05,-4.1777105e-05,-5.9627557e-05,0.00074760357,0.47362978,0.47362978,0.52637022,0.00075844768,0.00082143288,0.0011943049,967,3.8406258e-05,False
ALL,breakout_high,96,asia,late_session,inside_asia,8,-0.00016680927,-8.9705765e-05,-0.00016680927,0.0012799015,0.45191313,0.45191313,0.54395036,0.0011452312,0.0013604372,0.0022059608,967,7.0938918e-05,False
ALL,breakout_high,96,asia,mid_session,inside_asia,1,2.5184834e-06,-3.0534468e-05,2.5184834e-06,0.00029282904,0.44444444,0.44444444,0.54978355,0.00031225166,0.00029951201,0.00049102034,693,1.865232e-05,False
ALL,breakout_high,96,asia,mid_session,inside_asia,2,-2.08481e-05,-4.5625225e-05,-2.08481e-05,0.00037177852,0.43434343,0.43434343,0.55844156,0.00039888352,0.00040157203,0.00058657356,693,2.2282087e-05,False
ALL,breakout_high,96,asia,mid_session,inside_asia,4,-2.3857531e-06,-0.0001007069,-2.3857531e-06,0.00052406762,0.41269841,0.41269841,0.57864358,0.00055124335,0.00053039411,0.00086842536,693,3.2988752e-05,False
ALL,breakout_high,96,asia,mid_session,inside_asia,8,-0.00013229504,-0.00014567888,-0.00013229504,0.00074214203,0.41269841,0.41269841,0.58730159,0.00071134604,0.00080138237,0.0011889228,693,4.5163444e-05,False
ALL,breakout_high,96,london,early_session,asia_to_london_boundary,1,-1.9622106e-05,-4.6438277e-05,-1.9622106e-05,0.00043849089,0.45258621,0.45258621,0.54310345,0.00043658246,0.00046143293,0.00063803596,696,2.4184691e-05,False
ALL,breakout_high,96,london,early_session,asia_to_london_boundary,2,-4.5657306e-05,-7.3338645e-05,-4.5657306e-05,0.00061640719,0.45545977,0.45545977,0.54454023,0.00061434738,0.00064883627,0.00088898146,696,3.3696755e-05,False
ALL,breakout_high,96,london,early_session,asia_to_london_boundary,4,2.1174787e-05,3.3524496e-05,2.1174787e-05,0.0008873815,0.50862069,0.50862069,0.48850575,0.00088842993,0.00093575562,0.0012858199,696,4.8738879e-05,False
ALL,breakout_high,96,london,early_session,asia_to_london_boundary,8,2.2292907e-05,2.7545326e-05,2.2292907e-05,0.0012076069,0.51293103,0.51293103,0.4841954,0.0012327536,0.0012872115,0.0018381301,696,6.9674142e-05,False
ALL,breakout_high,96,london,early_session,inside_london,1,2.7997473e-05,-3.3405378e-06,2.7997473e-05,0.00043379675,0.49791956,0.49791956,0.50069348,0.00044903715,0.00043421032,0.00062363096,721,2.3225231e-05,False
ALL,breakout_high,96,london,early_session,inside_london,2,-1.8627314e-05,-1.3857469e-05,-1.8627314e-05,0.00060250277,0.47572816,0.47572816,0.51733703,0.00061155354,0.00062376454,0.00087740754,721,3.2676364e-05,False
ALL,breakout_high,96,london,early_session,inside_london,4,4.3572285e-05,-1.3701821e-05,4.3572285e-05,0.00082121094,0.49098474,0.49098474,0.50901526,0.00085754631,0.00084156273,0.0011487486,721,4.2781634e-05,False
ALL,breakout_high,96,london,early_session,inside_london,8,6.4262151e-05,1.3309967e-05,6.4262151e-05,0.0011111333,0.50485437,0.50485437,0.49375867,0.0011994491,0.0011389117,0.0015695479,721,5.8453019e-05,False
ALL,breakout_high,96,london,late_session,inside_london,1,1.0863831e-05,-1.9190322e-05,1.0863831e-05,0.00048520466,0.4764322,0.4764322,0.51921682,0.00052002368,0.00049164914,0.00074844318,1379,2.0154717e-05,False
ALL,breakout_high,96,london,late_session,inside_london,2,1.5274962e-05,-2.3061454e-05,1.5274962e-05,0.00067324275,0.48078318,0.48078318,0.51631617,0.00070338675,0.00068241429,0.0010053666,1379,2.7073369e-05,False
ALL,breakout_high,96,london,late_session,inside_london,4,-1.2666502e-05,-2.2201078e-05,-1.2666502e-05,0.0010155847,0.49093546,0.49093546,0.50688905,0.0010154127,0.0010221402,0.0015363487,1379,4.1372109e-05,False
ALL,breakout_high,96,london,late_session,inside_london,8,1.8492648e-05,4.4431806e-06,1.8492648e-05,0.001525397,0.50108774,0.50108774,0.49746193,0.0015100816,0.001535707,0.0021868841,1379,5.8890281e-05,False
ALL,breakout_high,96,london,mid_session,inside_london,1,-2.0627026e-05,-1.0943429e-05,-2.0627026e-05,0.00042373533,0.49356913,0.49356913,0.50482315,0.000420619,0.00043254464,0.00061532443,1244,1.7445924e-05,False
ALL,breakout_high,96,london,mid_session,inside_london,2,-2.086401e-05,-1.7844297e-05,-2.086401e-05,0.000579345,0.48231511,0.48231511,0.51446945,0.00059047971,0.00059449495,0.00081544732,1244,2.3119888e-05,False
ALL,breakout_high,96,london,mid_session,inside_london,4,1.268758e-05,-1.5897497e-05,1.268758e-05,0.00078743739,0.48633441,0.48633441,0.51125402,0.00082591565,0.0008057991,0.0010978011,1244,3.1125293e-05,False
ALL,breakout_high,96,london,mid_session,inside_london,8,3.4873388e-05,0,3.4873388e-05,0.0012014205,0.49678457,0.49678457,0.49919614,0.0012356813,0.0011778306,0.0017242756,1244,4.8887349e-05,False
ALL,breakout_high,96,new_york,early_session,inside_new_york,1,9.0445801e-06,-1.267886e-05,9.0445801e-06,0.00049881987,0.48117647,0.48117647,0.51176471,0.00053875434,0.00049600129,0.00071778027,1700,1.7408729e-05,False
ALL,breakout_high,96,new_york,early_session,inside_new_york,2,2.0950525e-05,1.6541342e-05,2.0950525e-05,0.00073274601,0.50882353,0.50882353,0.48941176,0.00075824373,0.00072814543,0.0010711031,1700,2.5978066e-05,False
ALL,breakout_high,96,new_york,early_session,inside_new_york,4,2.7061323e-05,1.4351535e-05,2.7061323e-05,0.0010188746,0.50294118,0.50294118,0.49588235,0.0010534135,0.0010316169,0.0014407173,1700,3.4942528e-05,False
ALL,breakout_high,96,new_york,early_session,inside_new_york,8,3.8890578e-05,9.1982042e-06,3.8890578e-05,0.0014591795,0.50117647,0.50117647,0.49823529,0.001458024,0.0014087514,0.0020351922,1700,4.936066e-05,False
ALL,breakout_high,96,new_york,early_session,london_to_new_york_boundary,1,-4.4630173e-05,-6.4280041e-05,-4.4630173e-05,0.00036684482,0.40096618,0.40096618,0.57971014,0.00032761601,0.00038926431,0.00063974956,207,4.4465668e-05,False
ALL,breakout_high,96,new_york,early_session,london_to_new_york_boundary,2,-7.600997e-05,-9.7686232e-05,-7.600997e-05,0.00043559319,0.352657,0.352657,0.64251208,0.00040862322,0.00051730813,0.00072016093,207,5.0054645e-05,False
ALL,breakout_high,96,new_york,early_session,london_to_new_york_boundary,4,-5.1758472e-05,-4.3897631e-05,-5.1758472e-05,0.00057179573,0.46376812,0.46376812,0.52657005,0.00059824876,0.00067286819,0.00082598889,207,5.7410197e-05,False
ALL,breakout_high,96,new_york,early_session,london_to_new_york_boundary,8,-0.00010899157,-2.722706e-05,-0.00010899157,0.00083745116,0.47826087,0.47826087,0.51690821,0.00090100083,0.00096073302,0.0011567593,207,8.0400327e-05,False
ALL,breakout_high,96,new_york,late_session,inside_new_york,1,3.9720936e-06,-1.085521e-05,3.9720936e-06,0.00032798882,0.48087876,0.48087876,0.51179821,0.0003380184,0.0003347932,0.00053552044,1229,1.5275664e-05,False
ALL,breakout_high,96,new_york,late_session,inside_new_york,2,-2.1271141e-05,-2.984117e-05,-2.1271141e-05,0.00045420131,0.46948739,0.46948739,0.52644426,0.0004445235,0.00047237224,0.00071848041,1229,2.0494579e-05,False
ALL,breakout_high,96,new_york,late_session,inside_new_york,4,-7.361651e-05,-7.8530894e-05,-7.361651e-05,0.00059748605,0.43043124,0.43043124,0.56550041,0.0005813917,0.00065338381,0.00096816932,1229,2.7616928e-05,False
ALL,breakout_high,96,new_york,late_session,inside_new_york,8,-0.00014487686,-0.00010297877,-0.00014487686,0.00074887738,0.43287225,0.43287225,0.56550041,0.00071565191,0.00087059835,0.0012171731,1229,3.4719736e-05,False
ALL,breakout_high,96,new_york,late_session,london_to_new_york_boundary,1,-0.0003055407,-0.0003055407,-0.0003055407,0.0012827163,0.5,0.5,0.5,0.0012068491,0.0011507276,0.0018140348,2,0.0012827163,True
ALL,breakout_high,96,new_york,late_session,london_to_new_york_boundary,2,-0.0017099515,-0.0017099515,-0.0017099515,0.0017099515,0,0,1,0.0019156812,0.0023906202,0.0015518421,2,0.0010973181,True
ALL,breakout_high,96,new_york,late_session,london_to_new_york_boundary,4,-0.0026310353,-0.0026310353,-0.0026310353,0.0026310353,0,0,1,0.0019156812,0.0031473761,0.0014009134,2,0.00099059538,True
ALL,breakout_high,96,new_york,late_session,london_to_new_york_boundary,8,-0.00087213926,-0.00087213926,-0.00087213926,0.0016721069,0.5,0.5,0.5,0.0019156812,0.0049616942,0.0023647162,2,0.0016721069,True
ALL,breakout_high,96,new_york,mid_session,inside_new_york,1,-2.2513184e-05,-2.8044984e-05,-2.2513184e-05,0.00044241925,0.46768771,0.46768771,0.52820321,0.00044665154,0.00045953752,0.00064535473,2677,1.2473097e-05,False
ALL,breakout_high,96,new_york,mid_session,inside_new_york,2,-3.3532941e-05,-3.1347471e-05,-3.3532941e-05,0.00060565286,0.47777363,0.47777363,0.52035861,0.00061408745,0.0006432366,0.00088937022,2677,1.7189308e-05,False
ALL,breakout_high,96,new_york,mid_session,inside_new_york,4,-3.5256392e-05,-1.358056e-05,-3.5256392e-05,0.00082622286,0.49084796,0.49084796,0.50691072,0.00082587599,0.0008612133,0.001223029,2677,2.36381e-05,False
ALL,breakout_high,96,new_york,mid_session,inside_new_york,8,-2.2575926e-05,-3.0676056e-05,-2.2575926e-05,0.0010593531,0.48748599,0.48748599,0.5117669,0.0010728852,0.0011122893,0.0015467586,2677,2.9894987e-05,False
ALL,breakout_low,24,asia,early_session,inside_asia,1,3.1001085e-06,3.5873779e-05,-3.1001085e-06,0.00035537783,0.53658537,0.45746579,0.53658537,0.00036519027,0.00033778789,0.00081332368,3362,1.4026992e-05,False
ALL,breakout_low,24,asia,early_session,inside_asia,2,1.3998643e-05,4.6602891e-05,-1.3998643e-05,0.00047178373,0.541047,0.45359905,0.541047,0.00049915555,0.00047020682,0.0008548927,3362,1.4743913e-05,False
ALL,breakout_low,24,asia,early_session,inside_asia,4,4.126069e-05,5.5283122e-05,-4.126069e-05,0.00061397783,0.53688281,0.45925045,0.53688281,0.00066284395,0.00064823749,0.00099739021,3362,1.7201497e-05,False
ALL,breakout_low,24,asia,early_session,inside_asia,8,5.6922323e-05,5.8815847e-05,-5.6922323e-05,0.00078328825,0.53212374,0.46549673,0.53212374,0.0008436285,0.00084742531,0.001224652,3362,2.1120969e-05,False
ALL,breakout_low,24,asia,late_session,inside_asia,1,1.4754287e-05,2.1316478e-05,-1.4754287e-05,0.00034583845,0.53571429,0.45817246,0.53571429,0.0003539766,0.00034572738,0.00051104378,3108,9.1667967e-06,False
ALL,breakout_low,24,asia,late_session,inside_asia,2,2.3168067e-05,3.2992686e-05,-2.3168067e-05,0.00050641313,0.52155727,0.47425997,0.52155727,0.00051440454,0.00050826682,0.00074318863,3108,1.3330872e-05,False
ALL,breakout_low,24,asia,late_session,inside_asia,4,3.4796874e-05,3.0850473e-05,-3.4796874e-05,0.00077782417,0.51866152,0.47908623,0.51866152,0.00076610773,0.00077889745,0.00111855,3108,2.0063879e-05,False
ALL,breakout_low,24,asia,late_session,inside_asia,8,2.7182576e-05,9.1421885e-06,-2.7182576e-05,0.0012173562,0.50160875,0.49774775,0.50160875,0.0012041033,0.0012026716,0.0016977132,3108,3.0452561e-05,False
ALL,breakout_low,24,asia,mid_session,inside_asia,1,2.3715526e-05,3.137733e-05,-2.3715526e-05,0.00026943032,0.54447301,0.44987147,0.54447301,0.00026456486,0.00027464162,0.00048622904,1945,1.1025063e-05,False
ALL,breakout_low,24,asia,mid_session,inside_asia,2,2.9125289e-05,5.8930992e-05,-2.9125289e-05,0.00035582347,0.56812339,0.42416452,0.56812339,0.00036362629,0.00036668036,0.00060620025,1945,1.3745366e-05,False
ALL,breakout_low,24,asia,mid_session,inside_asia,4,4.2122233e-05,7.6852136e-05,-4.2122233e-05,0.00047643906,0.55732648,0.43804627,0.55732648,0.00049557159,0.00050257922,0.0007645238,1945,1.7335294e-05,False
ALL,breakout_low,24,asia,mid_session,inside_asia,8,7.7450868e-05,8.8708774e-05,-7.7450868e-05,0.0006742065,0.55526992,0.44318766,0.55526992,0.00069768646,0.00072770709,0.0011056195,1945,2.5069513e-05,False
ALL,breakout_low,24,london,early_session,asia_to_london_boundary,1,9.646139e-06,4.1239003e-05,-9.646139e-06,0.00047632299,0.52655539,0.46990389,0.52655539,0.00049264883,0.0004645714,0.00067316926,1977,1.5139828e-05,False
ALL,breakout_low,24,london,early_session,asia_to_london_boundary,2,1.0092807e-05,5.7014168e-05,-1.0092807e-05,0.00067161286,0.53060192,0.46737481,0.53060192,0.00069384608,0.00065195348,0.00093181708,1977,2.0956914e-05,False
ALL,breakout_low,24,london,early_session,asia_to_london_boundary,4,-2.894141e-05,4.8103904e-05,2.894141e-05,0.00096242181,0.51441578,0.48254932,0.51441578,0.0010058225,0.00093046153,0.0013651987,1977,3.0703828e-05,False
ALL,breakout_low,24,london,early_session,asia_to_london_boundary,8,-9.2672034e-05,1.8397318e-05,9.2672034e-05,0.0013124559,0.50379363,0.49570056,0.50379363,0.0013833536,0.0012516621,0.0018599457,1977,4.1830874e-05,False
ALL,breakout_low,24,london,early_session,inside_london,1,-1.0848743e-05,4.5181785e-05,1.0848743e-05,0.00050886145,0.53262159,0.46441281,0.53262159,0.00052882319,0.00046225362,0.00082779586,1686,2.0160183e-05,False
ALL,breakout_low,24,london,early_session,inside_london,2,2.0382058e-05,5.6152549e-05,-2.0382058e-05,0.00067898433,0.53202847,0.46500593,0.53202847,0.0007144112,0.00064991802,0.00099623909,1686,2.4262458e-05,False
ALL,breakout_low,24,london,early_session,inside_london,4,1.1576794e-05,6.0116981e-05,-1.1576794e-05,0.00089440555,0.53143535,0.46619217,0.53143535,0.00095821269,0.00090792739,0.0012969889,1686,3.1586935e-05,False
ALL,breakout_low,24,london,early_session,inside_london,8,8.4267083e-06,0.00010676671,-8.4267083e-06,0.0011734796,0.53973903,0.45966785,0.53973903,0.0012692853,0.0012044271,0.0016915043,1686,4.1194983e-05,False
ALL,breakout_low,24,london,late_session,asia_to_london_boundary,1,-0.00016223303,-0.00016223303,0.00016223303,0.00016223303,0,1,0,0.00053493052,0.00020169512,,1,,True
ALL,breakout_low,24,london,late_session,asia_to_london_boundary,2,-0.00015784835,-0.00015784835,0.00015784835,0.00015784835,0,1,0,0.00089008932,0.00020169512,,1,,True
ALL,breakout_low,24,london,late_session,asia_to_london_boundary,4,0.0001666177,0.0001666177,-0.0001666177,0.0001666177,1,0,1,0.00089008932,0.00033323541,,1,,True
ALL,breakout_low,24,london,late_session,asia_to_london_boundary,8,0.0014030965,0.0014030965,-0.0014030965,0.0014030965,1,0,1,0.00089008932,0.0014250198,,1,,True
ALL,breakout_low,24,london,late_session,inside_london,1,3.2337596e-05,4.2776756e-05,-3.2337596e-05,0.00050633801,0.54084507,0.4555332,0.54084507,0.00052587524,0.00051449046,0.00078742095,2485,1.5795878e-05,False
ALL,breakout_low,24,london,late_session,inside_london,2,3.1797367e-05,4.4341375e-05,-3.1797367e-05,0.00071639369,0.52555332,0.47122736,0.52555332,0.0007400479,0.00073819141,0.0011216837,2485,2.2501279e-05,False
ALL,breakout_low,24,london,late_session,inside_london,4,1.1701947e-05,3.5181661e-05,-1.1701947e-05,0.001044185,0.51509054,0.4832998,0.51509054,0.0010873033,0.0010737618,0.0015447445,2485,3.0987994e-05,False
ALL,breakout_low,24,london,late_session,inside_london,8,6.1945712e-05,4.2155554e-05,-6.1945712e-05,0.0016408156,0.51026157,0.48933602,0.51026157,0.0016189949,0.0016575375,0.0023666555,2485,4.7475751e-05,False
ALL,breakout_low,24,london,mid_session,asia_to_london_boundary,1,0.00036617191,0.00035121546,-0.00036617191,0.00036617191,1,0,1,0.00021956182,0.00055012165,0.00020964128,4,0.00010482064,True
ALL,breakout_low,24,london,mid_session,asia_to_london_boundary,2,0.00023572581,0.00022307223,-0.00023572581,0.00023572581,1,0,1,0.00022756475,0.0005907838,0.00020341459,4,0.0001017073,True
ALL,breakout_low,24,london,mid_session,asia_to_london_boundary,4,0.00081275949,0.00080160924,-0.00081275949,0.00081275949,1,0,1,0.00022756475,0.0010547693,0.0004773453,4,0.00023867265,True
ALL,breakout_low,24,london,mid_session,asia_to_london_boundary,8,0.00096038789,0.00089509412,-0.00096038789,0.00096038789,1,0,1,0.00022756475,0.0012632534,0.00062169359,4,0.0003108468,True
ALL,breakout_low,24,london,mid_session,inside_london,1,1.1249617e-05,3.7500516e-05,-1.1249617e-05,0.00043082988,0.54259337,0.45404952,0.54259337,0.0004529441,0.00043597052,0.00063944223,2383,1.3099035e-05,False
ALL,breakout_low,24,london,mid_session,inside_london,2,2.7798358e-05,6.2325011e-05,-2.7798358e-05,0.0006074154,0.54343265,0.45446916,0.54343265,0.00062451449,0.00060671896,0.00086207483,2383,1.7659685e-05,False
ALL,breakout_low,24,london,mid_session,inside_london,4,-8.6337036e-06,6.6585496e-05,8.6337036e-06,0.00081860315,0.53462023,0.46496013,0.53462023,0.00087455833,0.00083422483,0.0011677741,2383,2.3921963e-05,False
ALL,breakout_low,24,london,mid_session,inside_london,8,-1.3589849e-05,5.6521923e-05,1.3589849e-05,0.0012145377,0.51699538,0.48132606,0.51699538,0.0012715708,0.0012322639,0.0017153704,2383,3.5139525e-05,False
ALL,breakout_low,24,new_york,early_session,inside_new_york,1,9.3747067e-06,2.8146158e-05,-9.3747067e-06,0.00053867677,0.52019165,0.47570157,0.52019165,0.00055413217,0.00053545786,0.00092385781,2922,1.7090904e-05,False
ALL,breakout_low,24,new_york,early_session,inside_new_york,2,6.9122132e-06,2.8886489e-05,-6.9122132e-06,0.00074804628,0.51882272,0.47638604,0.51882272,0.00078331032,0.00076385545,0.0012005116,2922,2.2208859e-05,False
ALL,breakout_low,24,new_york,early_session,inside_new_york,4,-3.5171565e-05,4.2898727e-06,3.5171565e-05,0.0010750351,0.50136893,0.49794661,0.50136893,0.0011216484,0.0010807569,0.0016017445,2922,2.9631466e-05,False
ALL,breakout_low,24,new_york,early_session,inside_new_york,8,-6.0845715e-05,4.6038991e-06,6.0845715e-05,0.0014686436,0.50068446,0.49863107,0.50068446,0.0015784876,0.0014502028,0.0021859633,2922,4.043922e-05,False
ALL,breakout_low,24,new_york,early_session,london_to_new_york_boundary,1,5.1787924e-05,7.7926968e-05,-5.1787924e-05,0.00045473412,0.59569378,0.39952153,0.59569378,0.00039250852,0.00044380795,0.0011908479,418,5.8246273e-05,False
ALL,breakout_low,24,new_york,early_session,london_to_new_york_boundary,2,6.3415269e-05,0.00011426805,-6.3415269e-05,0.00059484546,0.60287081,0.39473684,0.60287081,0.00059529501,0.00057033858,0.0015706579,418,7.6823389e-05,False
ALL,breakout_low,24,new_york,early_session,london_to_new_york_boundary,4,5.9401502e-05,0.0001114525,-5.9401502e-05,0.00070438205,0.59330144,0.40669856,0.59330144,0.00077307726,0.00075231374,0.001450441,418,7.0943391e-05,False
ALL,breakout_low,24,new_york,early_session,london_to_new_york_boundary,8,1.4490115e-05,2.0868329e-05,-1.4490115e-05,0.0010856107,0.50717703,0.49282297,0.50717703,0.0011952368,0.0010812889,0.0017463618,418,8.5417347e-05,False
ALL,breakout_low,24,new_york,late_session,inside_new_york,1,6.0760607e-05,6.4900146e-05,-6.0760607e-05,0.00036286181,0.58610954,0.40654997,0.58610954,0.00033575237,0.00040400407,0.00060951642,1771,1.4483587e-05,False
ALL,breakout_low,24,new_york,late_session,inside_new_york,2,8.3895735e-05,9.8157903e-05,-8.3895735e-05,0.00048519336,0.59119142,0.40485601,0.59119142,0.00045870299,0.00054211382,0.00085599482,1771,2.0340511e-05,False
ALL,breakout_low,24,new_york,late_session,inside_new_york,4,0.00011404905,0.000134597,-0.00011404905,0.00063429605,0.60643704,0.3907397,0.60643704,0.00062598539,0.00070458579,0.001227525,1771,2.9168968e-05,False
ALL,breakout_low,24,new_york,late_session,inside_new_york,8,0.00017868558,0.00021280918,-0.00017868558,0.00079500736,0.62789385,0.37097685,0.62789385,0.00078202479,0.00090372637,0.0013817791,1771,3.283442e-05,False
ALL,breakout_low,24,new_york,late_session,london_to_new_york_boundary,1,9.1422299e-05,0.00033555231,-9.1422299e-05,0.00036690439,0.66666667,0.33333333,0.66666667,0.00018477458,0.0007794202,0.00043711255,3,0.00025236705,True
ALL,breakout_low,24,new_york,late_session,london_to_new_york_boundary,2,-5.0457206e-05,0.00028864715,5.0457206e-05,0.00078942723,0.66666667,0.33333333,0.66666667,0.00062991332,0.0011023748,0.0010804924,3,0.00062382256,True
ALL,breakout_low,24,new_york,late_session,london_to_new_york_boundary,4,0.00060595156,0.00026339052,-0.00060595156,0.00060595156,1,0,1,0.00062991332,0.0012817941,0.00082251778,3,0.00047488086,True
ALL,breakout_low,24,new_york,late_session,london_to_new_york_boundary,8,-0.0001542814,0,0.0001542814,0.00078638916,0.33333333,0.33333333,0.33333333,0.00064194029,0.0012817941,0.0011871267,3,0.00068538794,True
ALL,breakout_low,24,new_york,mid_session,inside_new_york,1,3.879165e-05,5.6533195e-05,-3.879165e-05,0.00049790218,0.55141183,0.44379329,0.55141183,0.00051219079,0.00050613057,0.00077184075,3754,1.259739e-05,False
ALL,breakout_low,24,new_york,mid_session,inside_new_york,2,6.3155359e-05,7.2961189e-05,-6.3155359e-05,0.00069646453,0.54155567,0.4557805,0.54155567,0.00069680269,0.00070652676,0.0010729754,3754,1.7512277e-05,False
ALL,breakout_low,24,new_york,mid_session,inside_new_york,4,6.4936868e-05,8.8357893e-05,-6.4936868e-05,0.00092158253,0.53516249,0.46323921,0.53516249,0.00093957429,0.000956985,0.0014188275,3754,2.3157008e-05,False
ALL,breakout_low,24,new_york,mid_session,inside_new_york,8,0.0001259194,7.5855612e-05,-0.0001259194,0.0011656049,0.52956846,0.46830048,0.52956846,0.0011903907,0.0012489486,0.0017723522,3754,2.8926967e-05,False
