pair,event_type,lookback_window,session,range_regime,horizon_bars,mean_forward_return,median_forward_return,mean_aligned_forward_return,mean_abs_forward_return,positive_fraction,continuation_fraction,reversal_fraction,mean_mfe,mean_mae,forward_return_std,sample_count,forward_return_se,low_sample
GBPUSD,sweep_low,24,new_york,unknown,1,-0.00057340878,-0.00057340878,0.00057340878,0.00057340878,0,1,0,0.00065454061,4.423847e-05,0.00025308227,2,0.00017895619,True
GBPUSD,sweep_low,24,new_york,unknown,2,-0.00059377585,-0.00059377585,0.00059377585,0.00059377585,0,1,0,0.00087765574,4.423847e-05,0.00082408548,2,0.00058271643,True
GBPUSD,sweep_low,24,new_york,unknown,4,-0.001919544,-0.001919544,0.001919544,0.001919544,0,1,0,0.0022255642,4.423847e-05,0.0021046704,2,0.0014882267,True
GBPUSD,sweep_low,24,new_york,unknown,8,-0.0034622637,-0.0034622637,0.0034622637,0.0034622637,0,1,0,0.0043141635,4.423847e-05,0.00053083144,2,0.00037535451,True
GBPUSD,sweep_low,48,asia,compressed,1,5.8823153e-05,6.6352353e-05,-5.8823153e-05,0.00027970728,0.59305994,0.39747634,0.59305994,0.00025848867,0.00031170317,0.00039819602,317,2.2364916e-05,False
GBPUSD,sweep_low,48,asia,compressed,2,7.8366151e-05,0.00010958159,-7.8366151e-05,0.00038801819,0.6340694,0.3659306,0.6340694,0.00037284102,0.00044903902,0.0005792197,317,3.2532219e-05,False
GBPUSD,sweep_low,48,asia,compressed,4,8.8807229e-05,0.00016309904,-8.8807229e-05,0.00058502556,0.6340694,0.36277603,0.6340694,0.00054984769,0.00066296163,0.0009090091,317,5.1055038e-05,False
GBPUSD,sweep_low,48,asia,compressed,8,1.3430903e-05,0.00017306822,-1.3430903e-05,0.00081498367,0.61198738,0.38485804,0.61198738,0.00084144954,0.00096976056,0.0012079437,317,6.7844876e-05,False
GBPUSD,sweep_low,48,asia,expanded,1,-5.6697389e-05,-1.9680323e-05,5.6697389e-05,0.00035387765,0.47556391,0.51879699,0.47556391,0.00040882883,0.00030873313,0.00050359262,532,2.1833509e-05,False
GBPUSD,sweep_low,48,asia,expanded,2,-0.00010668744,-6.4109685e-05,0.00010668744,0.0005460116,0.43984962,0.55639098,0.43984962,0.00062237001,0.00044958352,0.00079479127,532,3.4458572e-05,False
GBPUSD,sweep_low,48,asia,expanded,4,-0.00018459954,-0.00017005919,0.00018459954,0.00082842249,0.42481203,0.57518797,0.42481203,0.00094177006,0.00066894629,0.0011849081,532,5.1372283e-05,False
GBPUSD,sweep_low,48,asia,expanded,8,-0.00018499382,-0.00019543636,0.00018499382,0.001240516,0.42857143,0.57142857,0.42857143,0.0013995638,0.001038712,0.0018086681,532,7.8415705e-05,False
GBPUSD,sweep_low,48,asia,normal,1,2.9764461e-05,3.1111215e-05,-2.9764461e-05,0.00029257855,0.54876033,0.44297521,0.54876033,0.00029254466,0.00030685457,0.00040516661,605,1.6472365e-05,False
GBPUSD,sweep_low,48,asia,normal,2,7.1902747e-05,6.0802841e-05,-7.1902747e-05,0.0004391068,0.54545455,0.44958678,0.54545455,0.00042215116,0.00047752156,0.00062369187,605,2.535668e-05,False
GBPUSD,sweep_low,48,asia,normal,4,5.9535418e-05,4.4799401e-05,-5.9535418e-05,0.00065969914,0.52727273,0.47272727,0.52727273,0.00063773321,0.00070294482,0.00095619452,605,3.8874836e-05,False
GBPUSD,sweep_low,48,asia,normal,8,0.00014808496,0.00016275741,-0.00014808496,0.00099693649,0.57190083,0.42644628,0.57190083,0.0009352404,0.001075735,0.0014533227,605,5.9085969e-05,False
GBPUSD,sweep_low,48,asia,unknown,1,0.00013276322,0.00013276322,-0.00013276322,0.00013276322,1,0,1,9.9581539e-05,0.00021021701,0.00016167508,2,0.00011432155,True
GBPUSD,sweep_low,48,asia,unknown,2,9.2202603e-05,9.2202603e-05,-9.2202603e-05,9.2202603e-05,1,0,1,9.9581539e-05,0.00024341002,1.0440374e-05,2,7.3824589e-06,True
GBPUSD,sweep_low,48,asia,unknown,4,-0.00016415358,-0.00016415358,0.00016415358,0.0004960585,0.5,0.5,0.5,0.00039833673,0.00034666933,0.00070153265,2,0.0004960585,True
GBPUSD,sweep_low,48,asia,unknown,8,-0.00065283289,-0.00065283289,0.00065283289,0.00065283289,0,1,0,0.00083906843,0.00034666933,0.0008710913,2,0.00061595457,True
GBPUSD,sweep_low,48,london,compressed,1,7.0300787e-05,7.8540554e-05,-7.0300787e-05,0.00043053893,0.56428571,0.42857143,0.56428571,0.00042025989,0.00047229463,0.00056965607,560,2.4072362e-05,False
GBPUSD,sweep_low,48,london,compressed,2,0.00013949493,0.00012877086,-0.00013949493,0.00058855548,0.58928571,0.40892857,0.58928571,0.00056048839,0.00068625904,0.00074306003,560,3.1400017e-05,False
GBPUSD,sweep_low,48,london,compressed,4,0.00022864678,0.00023860248,-0.00022864678,0.00074091001,0.60178571,0.39642857,0.60178571,0.00072923616,0.00098187194,0.00092790832,560,3.9211283e-05,False
GBPUSD,sweep_low,48,london,compressed,8,0.00024506226,0.00030390266,-0.00024506226,0.00093698948,0.57678571,0.41964286,0.57678571,0.0009762934,0.0013354458,0.0011643444,560,4.9202532e-05,False
GBPUSD,sweep_low,48,london,expanded,1,-0.0001378676,-0.00011818664,0.0001378676,0.00063058771,0.435,0.563,0.435,0.00069191057,0.00050637104,0.00088507636,1000,2.7988572e-05,False
GBPUSD,sweep_low,48,london,expanded,2,-0.0001971321,-0.00021638711,0.0001971321,0.00090865475,0.428,0.57,0.428,0.0010048931,0.00073333781,0.0012883523,1000,4.0741278e-05,False
GBPUSD,sweep_low,48,london,expanded,4,-0.0003964432,-0.00033353325,0.0003964432,0.0013285241,0.4,0.599,0.4,0.0015064167,0.0010225435,0.001830549,1000,5.7887043e-05,False
GBPUSD,sweep_low,48,london,expanded,8,-0.00052096357,-0.00063840229,0.00052096357,0.0020096984,0.401,0.599,0.401,0.002185577,0.0015165047,0.002635425,1000,8.3339456e-05,False
GBPUSD,sweep_low,48,london,normal,1,4.7250497e-05,3.6781854e-05,-4.7250497e-05,0.00048387214,0.52738337,0.46957404,0.52738337,0.00047166762,0.00048141679,0.00066057776,986,2.1037082e-05,False
GBPUSD,sweep_low,48,london,normal,2,6.9983894e-05,3.3727302e-05,-6.9983894e-05,0.00067866402,0.52028398,0.47768763,0.52028398,0.00065842818,0.00069964102,0.00091727427,986,2.9211964e-05,False
GBPUSD,sweep_low,48,london,normal,4,0.00012098146,1.1509296e-05,-0.00012098146,0.00091850833,0.50507099,0.49188641,0.50507099,0.00091263879,0.0010186294,0.0012451156,986,3.9652558e-05,False
GBPUSD,sweep_low,48,london,normal,8,0.00016627407,8.8117669e-05,-0.00016627407,0.0012930542,0.52738337,0.47160243,0.52738337,0.0012693294,0.0014594104,0.0016874735,986,5.3740104e-05,False
GBPUSD,sweep_low,48,london,unknown,1,-8.9984819e-05,-0.00025223273,8.9984819e-05,0.00033921992,0.33333333,0.66666667,0.33333333,0.00038978946,0.00023120237,0.0004319641,12,0.0001246973,True
GBPUSD,sweep_low,48,london,unknown,2,-0.00011045441,-0.00019351709,0.00011045441,0.00047724207,0.33333333,0.66666667,0.33333333,0.00051828505,0.00034657639,0.00056737477,12,0.00016378699,True
GBPUSD,sweep_low,48,london,unknown,4,-0.00027041914,-0.00029144361,0.00027041914,0.00058503497,0.33333333,0.66666667,0.33333333,0.00083650579,0.00044598967,0.00068997255,12,0.00019917792,True
GBPUSD,sweep_low,48,london,unknown,8,-0.00042691916,-0.00054911944,0.00042691916,0.00086172019,0.25,0.75,0.25,0.0011021463,0.00060148027,0.00094567468,12,0.00027299276,True
GBPUSD,sweep_low,48,new_york,compressed,1,0.00012962181,0.0001249151,-0.00012962181,0.00041470079,0.58730159,0.40816327,0.58730159,0.00038106385,0.000503758,0.00056764035,441,2.7030493e-05,False
GBPUSD,sweep_low,48,new_york,compressed,2,0.00019653687,0.00011615944,-0.00019653687,0.00055493213,0.6122449,0.37868481,0.6122449,0.0004974706,0.00071843271,0.00077032445,441,3.6682117e-05,False
GBPUSD,sweep_low,48,new_york,compressed,4,0.00023638238,0.00019864516,-0.00023638238,0.00072069602,0.60770975,0.39229025,0.60770975,0.00066301173,0.00099083158,0.00096966353,441,4.6174454e-05,False
GBPUSD,sweep_low,48,new_york,compressed,8,0.00031324192,0.00029254868,-0.00031324192,0.00089534364,0.63492063,0.36507937,0.63492063,0.00083779109,0.001288985,0.0011464294,441,5.4591874e-05,False
GBPUSD,sweep_low,48,new_york,expanded,1,-3.8981597e-05,-5.5930323e-05,3.8981597e-05,0.00061890762,0.46317829,0.53488372,0.46317829,0.00061646258,0.0005514126,0.00090806893,1032,2.8266951e-05,False
GBPUSD,sweep_low,48,new_york,expanded,2,-0.0001446567,-0.00012408852,0.0001446567,0.00085658196,0.44476744,0.55329457,0.44476744,0.00089885874,0.00075221116,0.0011989806,1032,3.7322636e-05,False
GBPUSD,sweep_low,48,new_york,expanded,4,-0.00024108955,-0.00020545544,0.00024108955,0.0011529171,0.41569767,0.58236434,0.41569767,0.0012829693,0.00098754761,0.0017154128,1032,5.3398469e-05,False
GBPUSD,sweep_low,48,new_york,expanded,8,-0.00024812345,-0.00025772625,0.00024812345,0.001495424,0.42926357,0.56976744,0.42926357,0.0017127167,0.0013165594,0.0022319361,1032,6.9477136e-05,False
GBPUSD,sweep_low,48,new_york,normal,1,6.5970479e-06,3.9896122e-06,-6.5970479e-06,0.00047181983,0.50449102,0.49101796,0.50449102,0.00048163092,0.00046887747,0.00067579113,668,2.6147144e-05,False
GBPUSD,sweep_low,48,new_york,normal,2,3.7361313e-05,5.8710589e-05,-3.7361313e-05,0.000650101,0.54341317,0.45658683,0.54341317,0.00066606328,0.0006647409,0.00092138491,668,3.5649452e-05,False
GBPUSD,sweep_low,48,new_york,normal,4,0.00011344754,0.00013500456,-0.00011344754,0.0008509327,0.56287425,0.43712575,0.56287425,0.00085980498,0.00092737755,0.0011847715,668,4.5840187e-05,False
GBPUSD,sweep_low,48,new_york,normal,8,0.00019085359,0.00014155755,-0.00019085359,0.001082641,0.56437126,0.43562874,0.56437126,0.0010944758,0.001257014,0.0015278659,668,5.9114906e-05,False
GBPUSD,sweep_low,48,new_york,unknown,1,-0.00057340878,-0.00057340878,0.00057340878,0.00057340878,0,1,0,0.00065454061,4.423847e-05,0.00025308227,2,0.00017895619,True
GBPUSD,sweep_low,48,new_york,unknown,2,-0.00059377585,-0.00059377585,0.00059377585,0.00059377585,0,1,0,0.00087765574,4.423847e-05,0.00082408548,2,0.00058271643,True
GBPUSD,sweep_low,48,new_york,unknown,4,-0.001919544,-0.001919544,0.001919544,0.001919544,0,1,0,0.0022255642,4.423847e-05,0.0021046704,2,0.0014882267,True
GBPUSD,sweep_low,48,new_york,unknown,8,-0.0034622637,-0.0034622637,0.0034622637,0.0034622637,0,1,0,0.0043141635,4.423847e-05,0.00053083144,2,0.00037535451,True
GBPUSD,sweep_low,96,asia,compressed,1,6.0494837e-05,6.7718491e-05,-6.0494837e-05,0.00024749415,0.62962963,0.36111111,0.62962963,0.00026389145,0.00027806128,0.00033132465,108,3.188173e-05,False
GBPUSD,sweep_low,96,asia,compressed,2,6.3690153e-05,0.00010271656,-6.3690153e-05,0.00032814399,0.64814815,0.35185185,0.64814815,0.00033660828,0.0003882258,0.00045210475,108,4.35038e-05,False
GBPUSD,sweep_low,96,asia,compressed,4,8.1758347e-05,0.00016002068,-8.1758347e-05,0.00048046809,0.66666667,0.33333333,0.66666667,0.00051115523,0.00055677443,0.00062886052,108,6.0512131e-05,False
GBPUSD,sweep_low,96,asia,compressed,8,2.4985363e-05,0.00017494217,-2.4985363e-05,0.00058622075,0.62962963,0.37037037,0.62962963,0.00070833882,0.00075612853,0.00077451119,108,7.4527374e-05,False
GBPUSD,sweep_low,96,asia,expanded,1,-3.9038052e-05,1.744914e-05,3.9038052e-05,0.00037269074,0.51785714,0.47142857,0.51785714,0.00043251293,0.00033808862,0.00051924822,280,3.1031016e-05,False
GBPUSD,sweep_low,96,asia,expanded,2,-6.2553165e-05,-1.8767555e-05,6.2553165e-05,0.00055280838,0.47857143,0.51428571,0.47857143,0.00063387121,0.00049801107,0.00080264343,280,4.7967119e-05,False
GBPUSD,sweep_low,96,asia,expanded,4,-0.0001623431,-0.00012660102,0.0001623431,0.00081049982,0.45714286,0.54285714,0.45714286,0.00094574434,0.00071027529,0.0011340388,280,6.7771783e-05,False
GBPUSD,sweep_low,96,asia,expanded,8,-0.00023808838,-0.00021728963,0.00023808838,0.0013096131,0.42857143,0.57142857,0.42857143,0.0014869617,0.001077856,0.0020062165,280,0.00011989437,False
GBPUSD,sweep_low,96,asia,normal,1,5.4241111e-05,5.1328941e-05,-5.4241111e-05,0.00028408585,0.56692913,0.42125984,0.56692913,0.00026592397,0.00030745798,0.00038959496,254,2.4445362e-05,False
GBPUSD,sweep_low,96,asia,normal,2,0.00010480344,0.00010643682,-0.00010480344,0.00042826656,0.57480315,0.41732283,0.57480315,0.00037567959,0.00047273766,0.00057973981,254,3.6376111e-05,False
GBPUSD,sweep_low,96,asia,normal,4,9.8712161e-05,0.00011751119,-9.8712161e-05,0.00060736389,0.55905512,0.44094488,0.55905512,0.00055068807,0.00066928749,0.0008614749,254,5.4053742e-05,False
GBPUSD,sweep_low,96,asia,normal,8,0.0002244848,0.00019488726,-0.0002244848,0.00080251895,0.62204724,0.37795276,0.62204724,0.0007630162,0.00097915101,0.0010963145,254,6.8788889e-05,False
GBPUSD,sweep_low,96,london,compressed,1,5.8244311e-05,6.8792087e-05,-5.8244311e-05,0.00044989263,0.55868545,0.44131455,0.55868545,0.00044575913,0.00046784227,0.00059420918,213,4.0714542e-05,False
GBPUSD,sweep_low,96,london,compressed,2,0.00011080017,9.9700897e-05,-0.00011080017,0.00061512572,0.57746479,0.42253521,0.57746479,0.00060016047,0.00068199183,0.00078900261,213,5.4061568e-05,False
GBPUSD,sweep_low,96,london,compressed,4,0.00029766845,0.00028995767,-0.00029766845,0.00079397872,0.62910798,0.36619718,0.62910798,0.00075962021,0.00099914048,0.00098478389,213,6.7476281e-05,False
GBPUSD,sweep_low,96,london,compressed,8,0.00025810829,0.0004131944,-0.00025810829,0.001024917,0.61032864,0.38497653,0.61032864,0.0010259153,0.0013758636,0.0012231663,213,8.3809975e-05,False
GBPUSD,sweep_low,96,london,expanded,1,-0.00012761532,-9.2431842e-05,0.00012761532,0.00064648997,0.44250364,0.55458515,0.44250364,0.00069329919,0.00053620886,0.00092352005,687,3.5234488e-05,False
GBPUSD,sweep_low,96,london,expanded,2,-0.00016777966,-0.00015305439,0.00016777966,0.00095356249,0.44541485,0.55458515,0.44541485,0.0010119771,0.00077842786,0.0013770096,687,5.2536192e-05,False
GBPUSD,sweep_low,96,london,expanded,4,-0.00034370748,-0.00024945237,0.00034370748,0.0013776883,0.4294032,0.56914119,0.4294032,0.0014940322,0.0010830737,0.0019448952,687,7.4202382e-05,False
GBPUSD,sweep_low,96,london,expanded,8,-0.00040456837,-0.00049043122,0.00040456837,0.0020436447,0.4279476,0.5720524,0.4279476,0.0021561341,0.0016303791,0.0026361477,687,0.00010057531,False
GBPUSD,sweep_low,96,london,normal,1,4.5669689e-05,2.3135845e-05,-4.5669689e-05,0.00049146345,0.51965066,0.47598253,0.51965066,0.00048495719,0.00048875641,0.00068592768,458,3.2051296e-05,False
GBPUSD,sweep_low,96,london,normal,2,6.9936388e-05,3.9590089e-05,-6.9936388e-05,0.00071461216,0.52183406,0.47816594,0.52183406,0.00068583181,0.00070729725,0.0009900798,458,4.6263391e-05,False
GBPUSD,sweep_low,96,london,normal,4,6.9969511e-05,4.8963876e-05,-6.9969511e-05,0.00089722614,0.52183406,0.47379913,0.52183406,0.00094875538,0.00099798513,0.0011976893,458,5.5964344e-05,False
GBPUSD,sweep_low,96,london,normal,8,7.0666805e-05,6.1457433e-05,-7.0666805e-05,0.0013200184,0.52183406,0.47598253,0.52183406,0.0013470103,0.0014339979,0.0017667993,458,8.255711e-05,False
GBPUSD,sweep_low,96,london,unknown,1,0.00034735718,4.80421e-05,-0.00034735718,0.00034735718,1,0,1,0.00012934188,0.00058143104,0.00054098404,3,0.00031233728,True
GBPUSD,sweep_low,96,london,unknown,2,0.00055677561,0.00032520806,-0.00055677561,0.00055677561,1,0,1,0.00024145388,0.00081916981,0.00050354306,3,0.00029072072,True
GBPUSD,sweep_low,96,london,unknown,4,0.00098305314,0.00084251913,-0.00098305314,0.00098305314,1,0,1,0.00024145388,0.0014006361,0.00031638321,3,0.00018266393,True
GBPUSD,sweep_low,96,london,unknown,8,0.00096578573,0.00096084199,-0.00096578573,0.00096578573,1,0,1,0.00024145388,0.0016926018,2.2483317e-05,3,1.2980749e-05,True
GBPUSD,sweep_low,96,new_york,compressed,1,0.00016600679,0.0001241432,-0.00016600679,0.00040452498,0.5962963,0.3962963,0.5962963,0.00034941006,0.00051770177,0.0005543271,270,3.3735273e-05,False
GBPUSD,sweep_low,96,new_york,compressed,2,0.00022097826,0.00015292453,-0.00022097826,0.00050543729,0.62592593,0.36296296,0.62592593,0.00044764843,0.0007104653,0.00066691484,270,4.0587144e-05,False
GBPUSD,sweep_low,96,new_york,compressed,4,0.0002693929,0.00021744089,-0.0002693929,0.00068045636,0.62222222,0.37777778,0.62222222,0.00061831215,0.00098726505,0.0008960581,270,5.453236e-05,False
GBPUSD,sweep_low,96,new_york,compressed,8,0.00040200305,0.00036448253,-0.00040200305,0.00087825978,0.68148148,0.31851852,0.68148148,0.00076266526,0.0012750468,0.0010798745,270,6.5719069e-05,False
GBPUSD,sweep_low,96,new_york,expanded,1,-4.2480628e-05,-5.2883072e-05,4.2480628e-05,0.00060776943,0.46701571,0.53193717,0.46701571,0.00061388312,0.0005435378,0.00087674289,955,2.8370734e-05,False
GBPUSD,sweep_low,96,new_york,expanded,2,-0.00015234328,-0.00012493753,0.00015234328,0.00084245931,0.44293194,0.55497382,0.44293194,0.00089064531,0.00073832333,0.0011864202,955,3.8391656e-05,False
GBPUSD,sweep_low,96,new_york,expanded,4,-0.00023771822,-0.00020196938,0.00023771822,0.0011321166,0.41570681,0.58219895,0.41570681,0.0012754944,0.00097217918,0.0017018713,955,5.5071261e-05,False
GBPUSD,sweep_low,96,new_york,expanded,8,-0.00025212318,-0.00024021697,0.00025212318,0.001465883,0.43036649,0.56858639,0.43036649,0.0016984563,0.0012825547,0.0022030259,955,7.1288245e-05,False
GBPUSD,sweep_low,96,new_york,normal,1,7.8291923e-06,3.9060288e-06,-7.8291923e-06,0.00044395439,0.50185185,0.49259259,0.50185185,0.00047518706,0.00044713118,0.00062964296,540,2.7095519e-05,False
GBPUSD,sweep_low,96,new_york,normal,2,3.8966157e-05,6.4401591e-05,-3.8966157e-05,0.00063909206,0.55185185,0.44814815,0.55185185,0.00065649876,0.0006474893,0.00091059963,540,3.9185969e-05,False
GBPUSD,sweep_low,96,new_york,normal,4,9.2722127e-05,0.00013482514,-9.2722127e-05,0.00084096304,0.55555556,0.44444444,0.55555556,0.00085396241,0.00091399358,0.0011722112,540,5.0443939e-05,False
GBPUSD,sweep_low,96,new_york,normal,8,0.00015447485,0.00014033086,-0.00015447485,0.0010441766,0.55925926,0.44074074,0.55925926,0.0010881,0.0012125459,0.0014892654,540,6.4087781e-05,False
USDJPY,breakout_high,24,asia,compressed,1,-9.1261958e-05,-7.2214562e-05,-9.1261958e-05,0.00025445301,0.38125,0.38125,0.6140625,0.00023924941,0.00032197485,0.00034397204,640,1.3596689e-05,False
USDJPY,breakout_high,24,asia,compressed,2,-0.00012201571,-8.9050944e-05,-0.00012201571,0.00032953993,0.39375,0.39375,0.6015625,0.00030964826,0.00045618321,0.00043355035,640,1.7137582e-05,False
USDJPY,breakout_high,24,asia,compressed,4,-0.0002012534,-0.00015145362,-0.0002012534,0.00048011551,0.38125,0.38125,0.6171875,0.00042029035,0.00065405781,0.0006299369,640,2.4900442e-05,False
USDJPY,breakout_high,24,asia,compressed,8,-0.0002747724,-0.00023564594,-0.0002747724,0.000603576,0.3515625,0.3515625,0.6453125,0.00053700571,0.00089499065,0.00077631689,640,3.0686619e-05,False
USDJPY,breakout_high,24,asia,expanded,1,6.460145e-05,8.6784831e-06,6.460145e-05,0.0004318608,0.50321027,0.50321027,0.49197432,0.00049855723,0.0004011921,0.00066715664,1246,1.8900304e-05,False
USDJPY,breakout_high,24,asia,expanded,2,0.00010962036,4.9741669e-05,0.00010962036,0.00059800658,0.52889246,0.52889246,0.46629213,0.00069979874,0.00055083795,0.00090965744,1246,2.5770263e-05,False
USDJPY,breakout_high,24,asia,expanded,4,0.00011491592,0.00011771784,0.00011491592,0.00087222424,0.55216693,0.55216693,0.44622793,0.00098007535,0.00080435046,0.0013693323,1246,3.8792683e-05,False
USDJPY,breakout_high,24,asia,expanded,8,0.00012641522,0.0002549652,0.00012641522,0.0013547428,0.58266453,0.58266453,0.4141252,0.0013895002,0.0012215347,0.0024747788,1246,7.010958e-05,False
USDJPY,breakout_high,24,asia,normal,1,-1.9457428e-05,-4.5817615e-06,-1.9457428e-05,0.00031930518,0.49101796,0.49101796,0.50299401,0.0003296724,0.00032942994,0.00044290605,1002,1.3991934e-05,False
USDJPY,breakout_high,24,asia,normal,2,-5.1958777e-05,-2.930348e-05,-5.1958777e-05,0.00044544766,0.46007984,0.46007984,0.53493014,0.00044688216,0.000481487,0.00061667713,1002,1.9481571e-05,False
USDJPY,breakout_high,24,asia,normal,4,-8.496535e-05,-8.1009548e-05,-8.496535e-05,0.0006256103,0.45409182,0.45409182,0.54391218,0.0006133118,0.0006950703,0.00084055437,1002,2.6554122e-05,False
USDJPY,breakout_high,24,asia,normal,8,-0.00013116251,-0.00011391046,-0.00013116251,0.00083732308,0.4510978,0.4510978,0.54590818,0.00079761188,0.00095490631,0.0011326098,1002,3.5780503e-05,False
USDJPY,breakout_high,24,asia,unknown,1,2.4635153e-05,1.7664606e-05,2.4635153e-05,0.00016801031,0.5,0.5,0.5,0.00016357675,0.00017024484,0.00020329209,16,5.0823024e-05,True
USDJPY,breakout_high,24,asia,unknown,2,6.7717124e-05,-5.7468794e-05,6.7717124e-05,0.00031297014,0.4375,0.4375,0.5625,0.00031654017,0.00022670429,0.00038442506,16,9.6106264e-05,True
USDJPY,breakout_high,24,asia,unknown,4,4.0765758e-05,5.0837031e-05,4.0765758e-05,0.000340593,0.5625,0.5625,0.4375,0.00040979142,0.00031817852,0.0004497337,16,0.00011243342,True
USDJPY,breakout_high,24,asia,unknown,8,0.00043163953,0.00036303526,0.00043163953,0.00070568061,0.75,0.75,0.25,0.00075642118,0.00037317122,0.00076774393,16,0.00019193598,True
USDJPY,breakout_high,24,london,compressed,1,-6.0426515e-05,-5.9367779e-05,-6.0426515e-05,0.00025998877,0.39635158,0.39635158,0.59535655,0.00025177959,0.00031256533,0.00035687556,603,1.4533096e-05,False
USDJPY,breakout_high,24,london,compressed,2,-0.00012035149,-0.00010931152,-0.00012035149,0.00035966977,0.37645108,0.37645108,0.61359867,0.00033770091,0.00045508772,0.00050617619,603,2.0613088e-05,False
USDJPY,breakout_high,24,london,compressed,4,-0.00020136904,-0.00015288978,-0.00020136904,0.00052280005,0.3747927,0.3747927,0.62189055,0.00045141573,0.00068169812,0.00070333532,603,2.8642028e-05,False
USDJPY,breakout_high,24,london,compressed,8,-0.00020537743,-0.00022155221,-0.00020537743,0.0007187066,0.3615257,0.3615257,0.63515755,0.00065479625,0.00097946579,0.0010016022,603,4.0788394e-05,False
USDJPY,breakout_high,24,london,expanded,1,8.6064804e-05,3.6471226e-05,8.6064804e-05,0.00046675931,0.53608247,0.53608247,0.46074544,0.00051894274,0.00041797266,0.00071703632,1261,2.0192199e-05,False
USDJPY,breakout_high,24,london,expanded,2,0.00012720159,5.972755e-05,0.00012720159,0.0006422693,0.54480571,0.54480571,0.45440127,0.00074027059,0.00058232767,0.00096753961,1261,2.7246531e-05,False
USDJPY,breakout_high,24,london,expanded,4,0.00019958403,0.000142792,0.00019958403,0.00095851753,0.56780333,0.56780333,0.42743854,0.0010665777,0.00086132493,0.0014567445,1261,4.102285e-05,False
USDJPY,breakout_high,24,london,expanded,8,0.00031658791,0.00030901366,0.00031658791,0.0014603958,0.5741475,0.5741475,0.4258525,0.0015745563,0.0012766902,0.0021070541,1261,5.9335983e-05,False
USDJPY,breakout_high,24,london,normal,1,-2.4477589e-05,-1.783681e-05,-2.4477589e-05,0.00032988712,0.47803347,0.47803347,0.51778243,0.00034149193,0.00035986972,0.00046180548,956,1.4935857e-05,False
USDJPY,breakout_high,24,london,normal,2,-4.4663814e-05,-1.3106536e-05,-4.4663814e-05,0.00044862403,0.48221757,0.48221757,0.50941423,0.0004693933,0.00051120015,0.00061898506,956,2.0019408e-05,False
USDJPY,breakout_high,24,london,normal,4,-2.8289405e-05,-9.3793775e-06,-2.8289405e-05,0.000636826,0.48640167,0.48640167,0.50732218,0.00065949798,0.00072416775,0.00086637215,956,2.8020478e-05,False
USDJPY,breakout_high,24,london,normal,8,-8.658196e-06,-8.072376e-06,-8.658196e-06,0.00092316991,0.4916318,0.4916318,0.50313808,0.00095345769,0.0010254999,0.0012841086,956,4.1531039e-05,False
USDJPY,breakout_high,24,london,unknown,1,1.581492e-05,-4.4190301e-05,1.581492e-05,0.00027428004,0.42857143,0.42857143,0.57142857,0.00021570005,0.0002011333,0.00039474403,7,0.00014919922,True
USDJPY,breakout_high,24,london,unknown,2,-3.6427359e-05,0.00019878169,-3.6427359e-05,0.00040611544,0.57142857,0.57142857,0.42857143,0.00033055631,0.00027678474,0.00046005524,7,0.00017388454,True
USDJPY,breakout_high,24,london,unknown,4,-0.00012963139,7.9491607e-05,-0.00012963139,0.0004211941,0.57142857,0.57142857,0.42857143,0.00037348242,0.00045329614,0.00058444521,7,0.00022089953,True
USDJPY,breakout_high,24,london,unknown,8,-0.00044855909,-2.2081002e-05,-0.00044855909,0.00077548243,0.42857143,0.42857143,0.57142857,0.00041447149,0.0010420889,0.00096115996,7,0.00036328432,True
USDJPY,breakout_high,24,new_york,compressed,1,-4.0460159e-05,-5.4698221e-05,-4.0460159e-05,0.00030888915,0.41929134,0.41929134,0.5738189,0.00029881084,0.00034443429,0.00046686856,1016,1.4646969e-05,False
USDJPY,breakout_high,24,new_york,compressed,2,-9.907651e-05,-7.6368699e-05,-9.907651e-05,0.00042957611,0.40452756,0.40452756,0.58956693,0.00039135802,0.00050939424,0.00062748991,1016,1.9686109e-05,False
USDJPY,breakout_high,24,new_york,compressed,4,-0.00016677918,-0.0001626604,-0.00016677918,0.00059991929,0.38188976,0.38188976,0.61515748,0.00053084025,0.00072692388,0.00084107984,1016,2.6387021e-05,False
USDJPY,breakout_high,24,new_york,compressed,8,-0.00025981548,-0.00023816096,-0.00025981548,0.00079724986,0.36909449,0.36909449,0.62893701,0.00070347458,0.0010360747,0.0010845998,1016,3.4026922e-05,False
USDJPY,breakout_high,24,new_york,expanded,1,2.6212472e-05,3.1784981e-06,2.6212472e-05,0.00045321105,0.5003127,0.5003127,0.49656035,0.00047027141,0.00042219597,0.00096100579,1599,2.4032656e-05,False
USDJPY,breakout_high,24,new_york,expanded,2,5.6411707e-05,2.8268684e-05,5.6411707e-05,0.00059458888,0.52157598,0.52157598,0.47654784,0.00065042012,0.00059600129,0.00097356747,1599,2.4346796e-05,False
USDJPY,breakout_high,24,new_york,expanded,4,0.00011860673,9.6341645e-05,0.00011860673,0.00085690366,0.55222014,0.55222014,0.44465291,0.00092326245,0.00082557825,0.0013231495,1599,3.3089078e-05,False
USDJPY,breakout_high,24,new_york,expanded,8,0.0001908948,0.00017623515,0.0001908948,0.0012516629,0.55597248,0.55597248,0.44277674,0.0013142042,0.0011462489,0.0018376353,1599,4.5955246e-05,False
