scope,pair,session,regime_dimension,regime_bucket,avg_return,median_return,avg_abs_return,avg_range,continuation_prob,reversal_prob,bullish_frac,bearish_frac,realized_vol,avg_directional_efficiency_ratio,avg_close_location_value,sample_count,low_sample
pooled_session,ALL,london,extreme_regime,recent_extreme,-4.3590132043461134e-05,-1.2678181272531217e-05,0.0023016491037205324,0.004554039270073033,0.5820642978003384,0.4138747884940778,0.4971235194585448,0.5025380710659898,0.0005639471964105323,0.21882937783286802,0.5014267652916382,2955,False
pooled_session,ALL,london,extreme_regime,stale,-0.00013034406132101596,7.925052312242288e-05,0.0021329395372276286,0.0041289745377213775,0.520997375328084,0.4763779527559055,0.5183727034120735,0.4816272965879265,0.000504203553747481,0.21990134753158433,0.5036148325091566,762,False
pooled_session,ALL,london,range_regime,compressed,6.263976081197698e-05,4.188949551091013e-05,0.0009813985743401153,0.0026929515759335837,0.5904288377874456,0.40522063393412056,0.5201988812927284,0.4791796146674953,0.0004114842500216521,0.13342022197393955,0.509337527880614,1609,False
pooled_session,ALL,london,range_regime,expanded,-0.00020330971112090529,-0.00020523620009632937,0.0037984250707254544,0.006446179141938674,0.5524985962942167,0.4441325098259405,0.4901740595171252,0.5098259404828748,0.0006987835853922313,0.3147284916876938,0.5004262173326539,1781,False
pooled_session,ALL,london,range_regime,normal,1.5931001098826658e-05,-1.775156403429438e-05,0.0018303920290199283,0.003984804077409232,0.5558252427184466,0.4393203883495146,0.4961165048543689,0.5033980582524272,0.0005123427198372019,0.19719926025691664,0.5088557711643589,2060,False
pooled_session,ALL,london,range_regime,unknown,-0.00010697559338114706,-0.0002876424383229063,0.0018940838091922765,0.0031372931810726727,0.5333333333333333,0.4666666666666667,0.4,0.6,0.00032487907295836003,0.27632943700650897,0.5001554800211746,15,True
pooled_session,ALL,london,volatility_regime,high,-0.0001813773164001091,-0.0001398084173686299,0.0034220923356353444,0.0066057867361774564,0.5518376302797586,0.4448710916072408,0.48930334613274823,0.5106966538672518,0.0008295722932742957,0.23012627060017612,0.4947298568170376,1823,False
pooled_session,ALL,london,volatility_regime,low,4.433537110953161e-05,5.318866017763518e-05,0.0013118212500070326,0.002683995964109812,0.5639758374519495,0.43108182317408017,0.5172981878088962,0.48215266337177376,0.00031985706187768624,0.2083941000605932,0.5130807083277892,1821,False
pooled_session,ALL,london,volatility_regime,medium,1.0885307528800753e-05,-2.2762969201649617e-05,0.0019306882865832932,0.003920622769881136,0.5788028555738605,0.41680395387149916,0.4964305326743548,0.5030203185063152,0.0004789351523937978,0.21228673861709832,0.510881876653431,1821,False
pooled_session,ALL,new_york,extreme_regime,intermediate,1.9786119785927125e-05,1.3357971369304472e-05,0.003495272576364166,0.0061326447628484325,0.5198307773664728,0.4727657324167107,0.5018508725542041,0.4965626652564781,0.00046329108478108814,0.23201890755143387,0.5124356571254021,1891,False
pooled_session,ALL,new_york,extreme_regime,recent_extreme,0.00016696990476384587,0.0003755465981930665,0.0036463569240170555,0.006511080661628895,0.543424317617866,0.45285359801488834,0.5533498759305211,0.4466501240694789,0.0004981686763107947,0.2362648144286314,0.532933634503817,806,False
pooled_session,ALL,new_york,extreme_regime,stale,3.742157945596016e-05,9.251977610069359e-06,0.003476804484677786,0.0060729865690990386,0.5141674625915313,0.47723654886978667,0.5017510347023241,0.49665711556829034,0.00046305689304627565,0.23639139339247786,0.5128380274686702,3141,False
pooled_session,ALL,new_york,range_regime,compressed,0.00014544839184157845,7.206272339443458e-05,0.0012666381612831269,0.00313773543731751,0.568784392196098,0.42171085542771386,0.5262631315657829,0.4702351175587794,0.0003582797260812752,0.1956590074544409,0.5246763384876301,1999,False
pooled_session,ALL,new_york,range_regime,expanded,-0.00017926044330664098,-0.000683078527067071,0.006277336673029334,0.00955826432139613,0.48361858190709045,0.5100244498777506,0.4811735941320293,0.5188264058679707,0.0005894419434178737,0.3117334748415319,0.5054445873981311,2045,False
pooled_session,ALL,new_york,range_regime,normal,0.00020255190485931308,0.00021487159356223964,0.0028408785838986107,0.005634980534433881,0.5087127599775154,0.48454187745924676,0.5205171444631815,0.47892074198988194,0.0004525280867799731,0.19102597136740349,0.5162938011345087,1779,False
pooled_session,ALL,new_york,range_regime,unknown,0.0003353939568044183,0.0011474278799148269,0.00307205516864816,0.005093268409912589,0.3333333333333333,0.6666666666666666,0.6,0.4,0.0003607788252198039,0.21533641600269574,0.5623818152708943,15,True
pooled_session,ALL,new_york,volatility_regime,high,-0.00024037002864264368,-0.00017279968402347072,0.005266237887883428,0.009329545770888327,0.5228556753980482,0.4694401643554186,0.4884437596302003,0.5105290190035953,0.0007385774017503796,0.22565295453936865,0.5002246158501022,1947,False
pooled_session,ALL,new_york,volatility_regime,low,0.00022859052540383904,8.957715658354444e-05,0.0020334054549792126,0.0035265016105662152,0.5359712230215827,0.45477903391572455,0.5282631038026722,0.47019527235354575,0.0002562908665059246,0.2544616809082878,0.5269103811772102,1946,False
pooled_session,ALL,new_york,volatility_regime,medium,0.0001607700566361827,0.00010317828811325914,0.0032178893706615573,0.005600419189345977,0.5012853470437018,0.4930591259640103,0.510025706940874,0.4884318766066838,0.00040890327406548673,0.22475775204078793,0.5193211580885887,1945,False
