pair,transition_type,previous_session_name,current_session_name,next_session_name,previous_range_regime,previous_session_direction,current_range_regime,current_session_direction,current_structural_breach_presence,pattern_key,sample_count,low_sample
USDJPY,london_to_new_york,london,new_york,asia,normal,down,normal,down,breakout,london:normal:down->new_york:normal:down:breakout,41,False
USDJPY,london_to_new_york,london,new_york,asia,compressed,down,expanded,down,breakout,london:compressed:down->new_york:expanded:down:breakout,39,False
USDJPY,london_to_new_york,london,new_york,asia,normal,up,normal,down,breakout,london:normal:up->new_york:normal:down:breakout,38,False
USDJPY,london_to_new_york,london,new_york,asia,compressed,down,expanded,up,breakout,london:compressed:down->new_york:expanded:up:breakout,36,False
USDJPY,london_to_new_york,london,new_york,asia,compressed,down,normal,up,breakout,london:compressed:down->new_york:normal:up:breakout,36,False
USDJPY,london_to_new_york,london,new_york,asia,normal,up,compressed,down,breakout,london:normal:up->new_york:compressed:down:breakout,36,False
USDJPY,london_to_new_york,london,new_york,asia,expanded,up,compressed,down,breakout,london:expanded:up->new_york:compressed:down:breakout,33,False
USDJPY,london_to_new_york,london,new_york,asia,compressed,down,compressed,down,breakout,london:compressed:down->new_york:compressed:down:breakout,32,False
USDJPY,london_to_new_york,london,new_york,asia,compressed,up,normal,up,breakout,london:compressed:up->new_york:normal:up:breakout,32,False
USDJPY,london_to_new_york,london,new_york,asia,expanded,up,normal,down,breakout,london:expanded:up->new_york:normal:down:breakout,32,False
USDJPY,london_to_new_york,london,new_york,asia,expanded,down,compressed,up,breakout,london:expanded:down->new_york:compressed:up:breakout,31,False
USDJPY,london_to_new_york,london,new_york,asia,expanded,down,normal,down,breakout,london:expanded:down->new_york:normal:down:breakout,31,False
USDJPY,london_to_new_york,london,new_york,asia,expanded,down,compressed,down,breakout,london:expanded:down->new_york:compressed:down:breakout,29,True
USDJPY,london_to_new_york,london,new_york,asia,normal,down,expanded,up,breakout,london:normal:down->new_york:expanded:up:breakout,29,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,down,normal,down,breakout,london:compressed:down->new_york:normal:down:breakout,27,True
USDJPY,london_to_new_york,london,new_york,asia,normal,down,compressed,down,breakout,london:normal:down->new_york:compressed:down:breakout,26,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,up,compressed,up,sweep,london:compressed:up->new_york:compressed:up:sweep,23,True
USDJPY,london_to_new_york,london,new_york,asia,normal,down,compressed,up,sweep,london:normal:down->new_york:compressed:up:sweep,14,True
USDJPY,london_to_new_york,london,new_york,asia,normal,up,compressed,down,sweep,london:normal:up->new_york:compressed:down:sweep,14,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,up,compressed,up,sweep,london:expanded:up->new_york:compressed:up:sweep,13,True
USDJPY,london_to_new_york,london,new_york,asia,normal,up,compressed,up,sweep,london:normal:up->new_york:compressed:up:sweep,13,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,up,expanded,up,sweep,london:expanded:up->new_york:expanded:up:sweep,12,True
USDJPY,london_to_new_york,london,new_york,asia,normal,down,normal,up,sweep,london:normal:down->new_york:normal:up:sweep,12,True
USDJPY,london_to_new_york,london,new_york,asia,normal,up,normal,up,sweep,london:normal:up->new_york:normal:up:sweep,12,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,up,compressed,down,sweep,london:compressed:up->new_york:compressed:down:sweep,10,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,down,compressed,up,sweep,london:expanded:down->new_york:compressed:up:sweep,10,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,down,normal,down,sweep,london:expanded:down->new_york:normal:down:sweep,10,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,up,compressed,down,sweep,london:expanded:up->new_york:compressed:down:sweep,10,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,down,normal,down,sweep,london:compressed:down->new_york:normal:down:sweep,9,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,down,compressed,down,sweep,london:expanded:down->new_york:compressed:down:sweep,9,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,down,expanded,down,sweep,london:expanded:down->new_york:expanded:down:sweep,9,True
USDJPY,london_to_new_york,london,new_york,asia,normal,up,expanded,up,sweep,london:normal:up->new_york:expanded:up:sweep,9,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,down,compressed,up,sweep,london:compressed:down->new_york:compressed:up:sweep,8,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,down,normal,up,sweep,london:compressed:down->new_york:normal:up:sweep,8,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,up,expanded,down,sweep,london:expanded:up->new_york:expanded:down:sweep,8,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,down,expanded,up,sweep,london:expanded:down->new_york:expanded:up:sweep,7,True
USDJPY,london_to_new_york,london,new_york,asia,normal,down,normal,down,sweep,london:normal:down->new_york:normal:down:sweep,7,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,up,expanded,down,sweep,london:compressed:up->new_york:expanded:down:sweep,6,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,up,normal,down,sweep,london:compressed:up->new_york:normal:down:sweep,6,True
USDJPY,london_to_new_york,london,new_york,asia,normal,up,normal,down,sweep,london:normal:up->new_york:normal:down:sweep,6,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,down,expanded,up,sweep,london:compressed:down->new_york:expanded:up:sweep,5,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,up,normal,up,sweep,london:compressed:up->new_york:normal:up:sweep,5,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,down,normal,up,sweep,london:expanded:down->new_york:normal:up:sweep,5,True
USDJPY,london_to_new_york,london,new_york,asia,normal,down,compressed,down,sweep,london:normal:down->new_york:compressed:down:sweep,5,True
USDJPY,london_to_new_york,london,new_york,asia,normal,down,expanded,down,sweep,london:normal:down->new_york:expanded:down:sweep,5,True
USDJPY,london_to_new_york,london,new_york,asia,normal,down,expanded,up,sweep,london:normal:down->new_york:expanded:up:sweep,5,True
USDJPY,london_to_new_york,london,new_york,asia,normal,up,expanded,down,sweep,london:normal:up->new_york:expanded:down:sweep,5,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,down,compressed,down,sweep,london:compressed:down->new_york:compressed:down:sweep,4,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,down,expanded,down,sweep,london:compressed:down->new_york:expanded:down:sweep,4,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,up,expanded,up,sweep,london:compressed:up->new_york:expanded:up:sweep,4,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,up,normal,up,sweep,london:expanded:up->new_york:normal:up:sweep,4,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,up,compressed,down,none,london:compressed:up->new_york:compressed:down:none,3,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,up,normal,down,sweep,london:expanded:up->new_york:normal:down:sweep,3,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,down,compressed,up,none,london:compressed:down->new_york:compressed:up:none,2,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,up,compressed,up,none,london:compressed:up->new_york:compressed:up:none,2,True
USDJPY,london_to_new_york,london,new_york,asia,unknown,down,unknown,up,breakout,london:unknown:down->new_york:unknown:up:breakout,2,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,down,compressed,down,none,london:compressed:down->new_york:compressed:down:none,1,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,flat,compressed,down,sweep,london:compressed:flat->new_york:compressed:down:sweep,1,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,up,compressed,flat,none,london:compressed:up->new_york:compressed:flat:none,1,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,up,normal,down,none,london:compressed:up->new_york:normal:down:none,1,True
USDJPY,london_to_new_york,london,new_york,asia,compressed,up,normal,up,none,london:compressed:up->new_york:normal:up:none,1,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,down,compressed,down,none,london:expanded:down->new_york:compressed:down:none,1,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,down,compressed,up,none,london:expanded:down->new_york:compressed:up:none,1,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,down,expanded,down,none,london:expanded:down->new_york:expanded:down:none,1,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,down,normal,up,none,london:expanded:down->new_york:normal:up:none,1,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,up,expanded,up,none,london:expanded:up->new_york:expanded:up:none,1,True
USDJPY,london_to_new_york,london,new_york,asia,expanded,up,normal,down,none,london:expanded:up->new_york:normal:down:none,1,True
USDJPY,london_to_new_york,london,new_york,asia,normal,down,normal,down,none,london:normal:down->new_york:normal:down:none,1,True
USDJPY,london_to_new_york,london,new_york,asia,normal,up,expanded,down,none,london:normal:up->new_york:expanded:down:none,1,True
USDJPY,london_to_new_york,london,new_york,asia,normal,up,expanded,up,none,london:normal:up->new_york:expanded:up:none,1,True
USDJPY,london_to_new_york,london,new_york,asia,unknown,down,expanded,down,breakout,london:unknown:down->new_york:expanded:down:breakout,1,True
USDJPY,london_to_new_york,london,new_york,asia,unknown,up,unknown,down,breakout,london:unknown:up->new_york:unknown:down:breakout,1,True
USDJPY,london_to_new_york,london,new_york,asia,unknown,up,unknown,up,breakout,london:unknown:up->new_york:unknown:up:breakout,1,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,down,expanded,down,breakout,new_york:expanded:down->asia:expanded:down:breakout,125,False
USDJPY,new_york_to_asia,new_york,asia,london,expanded,up,expanded,up,breakout,new_york:expanded:up->asia:expanded:up:breakout,121,False
USDJPY,new_york_to_asia,new_york,asia,london,compressed,up,compressed,up,breakout,new_york:compressed:up->asia:compressed:up:breakout,71,False
USDJPY,new_york_to_asia,new_york,asia,london,normal,up,normal,up,breakout,new_york:normal:up->asia:normal:up:breakout,71,False
USDJPY,new_york_to_asia,new_york,asia,london,compressed,up,normal,up,breakout,new_york:compressed:up->asia:normal:up:breakout,68,False
USDJPY,new_york_to_asia,new_york,asia,london,expanded,up,normal,up,breakout,new_york:expanded:up->asia:normal:up:breakout,66,False
USDJPY,new_york_to_asia,new_york,asia,london,compressed,down,normal,down,breakout,new_york:compressed:down->asia:normal:down:breakout,65,False
USDJPY,new_york_to_asia,new_york,asia,london,normal,down,normal,down,breakout,new_york:normal:down->asia:normal:down:breakout,58,False
USDJPY,new_york_to_asia,new_york,asia,london,expanded,down,normal,down,breakout,new_york:expanded:down->asia:normal:down:breakout,57,False
USDJPY,new_york_to_asia,new_york,asia,london,normal,up,expanded,up,breakout,new_york:normal:up->asia:expanded:up:breakout,54,False
USDJPY,new_york_to_asia,new_york,asia,london,normal,down,expanded,down,breakout,new_york:normal:down->asia:expanded:down:breakout,52,False
USDJPY,new_york_to_asia,new_york,asia,london,normal,up,compressed,up,breakout,new_york:normal:up->asia:compressed:up:breakout,52,False
USDJPY,new_york_to_asia,new_york,asia,london,compressed,down,compressed,down,breakout,new_york:compressed:down->asia:compressed:down:breakout,49,False
USDJPY,new_york_to_asia,new_york,asia,london,compressed,up,compressed,down,breakout,new_york:compressed:up->asia:compressed:down:breakout,45,False
USDJPY,new_york_to_asia,new_york,asia,london,compressed,down,compressed,up,breakout,new_york:compressed:down->asia:compressed:up:breakout,41,False
USDJPY,new_york_to_asia,new_york,asia,london,compressed,up,normal,down,breakout,new_york:compressed:up->asia:normal:down:breakout,40,False
USDJPY,new_york_to_asia,new_york,asia,london,compressed,up,expanded,up,breakout,new_york:compressed:up->asia:expanded:up:breakout,36,False
USDJPY,new_york_to_asia,new_york,asia,london,expanded,up,compressed,up,breakout,new_york:expanded:up->asia:compressed:up:breakout,34,False
USDJPY,new_york_to_asia,new_york,asia,london,normal,down,normal,up,breakout,new_york:normal:down->asia:normal:up:breakout,31,False
USDJPY,new_york_to_asia,new_york,asia,london,compressed,down,normal,up,breakout,new_york:compressed:down->asia:normal:up:breakout,29,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,up,compressed,up,sweep,new_york:compressed:up->asia:compressed:up:sweep,29,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,up,expanded,down,breakout,new_york:compressed:up->asia:expanded:down:breakout,28,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,down,compressed,down,breakout,new_york:normal:down->asia:compressed:down:breakout,26,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,down,expanded,down,breakout,new_york:compressed:down->asia:expanded:down:breakout,25,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,down,compressed,down,breakout,new_york:expanded:down->asia:compressed:down:breakout,25,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,down,expanded,up,breakout,new_york:expanded:down->asia:expanded:up:breakout,25,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,down,compressed,up,breakout,new_york:expanded:down->asia:compressed:up:breakout,24,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,up,expanded,down,breakout,new_york:expanded:up->asia:expanded:down:breakout,23,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,down,expanded,up,breakout,new_york:normal:down->asia:expanded:up:breakout,23,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,down,normal,up,breakout,new_york:expanded:down->asia:normal:up:breakout,22,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,up,compressed,down,breakout,new_york:normal:up->asia:compressed:down:breakout,22,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,up,expanded,down,breakout,new_york:normal:up->asia:expanded:down:breakout,22,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,up,normal,down,breakout,new_york:normal:up->asia:normal:down:breakout,22,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,up,compressed,down,sweep,new_york:compressed:up->asia:compressed:down:sweep,19,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,up,normal,down,breakout,new_york:expanded:up->asia:normal:down:breakout,19,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,down,compressed,down,sweep,new_york:normal:down->asia:compressed:down:sweep,18,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,down,compressed,up,breakout,new_york:normal:down->asia:compressed:up:breakout,17,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,down,compressed,down,sweep,new_york:compressed:down->asia:compressed:down:sweep,16,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,up,compressed,up,sweep,new_york:normal:up->asia:compressed:up:sweep,16,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,down,normal,down,sweep,new_york:expanded:down->asia:normal:down:sweep,12,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,down,compressed,up,sweep,new_york:compressed:down->asia:compressed:up:sweep,11,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,down,expanded,up,breakout,new_york:compressed:down->asia:expanded:up:breakout,11,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,down,normal,down,sweep,new_york:compressed:down->asia:normal:down:sweep,11,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,up,compressed,down,breakout,new_york:expanded:up->asia:compressed:down:breakout,10,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,up,normal,down,sweep,new_york:compressed:up->asia:normal:down:sweep,8,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,down,compressed,up,sweep,new_york:expanded:down->asia:compressed:up:sweep,8,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,up,compressed,up,sweep,new_york:expanded:up->asia:compressed:up:sweep,8,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,up,expanded,up,sweep,new_york:expanded:up->asia:expanded:up:sweep,8,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,up,normal,up,sweep,new_york:expanded:up->asia:normal:up:sweep,8,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,down,compressed,up,sweep,new_york:normal:down->asia:compressed:up:sweep,8,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,up,normal,down,sweep,new_york:normal:up->asia:normal:down:sweep,8,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,up,normal,up,sweep,new_york:normal:up->asia:normal:up:sweep,8,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,down,compressed,down,sweep,new_york:expanded:down->asia:compressed:down:sweep,7,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,down,expanded,down,sweep,new_york:expanded:down->asia:expanded:down:sweep,7,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,up,compressed,down,sweep,new_york:expanded:up->asia:compressed:down:sweep,7,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,up,expanded,up,sweep,new_york:normal:up->asia:expanded:up:sweep,7,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,down,normal,down,sweep,new_york:normal:down->asia:normal:down:sweep,6,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,up,compressed,down,sweep,new_york:normal:up->asia:compressed:down:sweep,6,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,down,normal,up,sweep,new_york:expanded:down->asia:normal:up:sweep,5,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,down,compressed,up,none,new_york:normal:down->asia:compressed:up:none,5,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,up,normal,up,sweep,new_york:compressed:up->asia:normal:up:sweep,4,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,down,expanded,up,sweep,new_york:expanded:down->asia:expanded:up:sweep,4,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,up,normal,down,sweep,new_york:expanded:up->asia:normal:down:sweep,4,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,up,compressed,down,none,new_york:compressed:up->asia:compressed:down:none,3,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,up,compressed,up,none,new_york:compressed:up->asia:compressed:up:none,3,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,down,compressed,up,none,new_york:expanded:down->asia:compressed:up:none,3,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,down,expanded,down,sweep,new_york:normal:down->asia:expanded:down:sweep,3,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,down,normal,up,sweep,new_york:normal:down->asia:normal:up:sweep,3,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,down,compressed,down,none,new_york:compressed:down->asia:compressed:down:none,2,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,down,compressed,up,none,new_york:compressed:down->asia:compressed:up:none,2,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,down,normal,up,sweep,new_york:compressed:down->asia:normal:up:sweep,2,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,up,expanded,down,sweep,new_york:compressed:up->asia:expanded:down:sweep,2,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,up,expanded,up,sweep,new_york:compressed:up->asia:expanded:up:sweep,2,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,down,normal,down,none,new_york:expanded:down->asia:normal:down:none,2,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,down,expanded,up,sweep,new_york:normal:down->asia:expanded:up:sweep,2,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,down,normal,down,none,new_york:normal:down->asia:normal:down:none,2,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,up,expanded,down,none,new_york:normal:up->asia:expanded:down:none,2,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,up,expanded,down,sweep,new_york:normal:up->asia:expanded:down:sweep,2,True
USDJPY,new_york_to_asia,new_york,asia,london,unknown,up,unknown,up,breakout,new_york:unknown:up->asia:unknown:up:breakout,2,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,down,compressed,flat,breakout,new_york:compressed:down->asia:compressed:flat:breakout,1,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,down,expanded,up,sweep,new_york:compressed:down->asia:expanded:up:sweep,1,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,down,normal,up,none,new_york:compressed:down->asia:normal:up:none,1,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,flat,compressed,down,breakout,new_york:compressed:flat->asia:compressed:down:breakout,1,True
USDJPY,new_york_to_asia,new_york,asia,london,compressed,up,normal,down,none,new_york:compressed:up->asia:normal:down:none,1,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,down,expanded,down,none,new_york:expanded:down->asia:expanded:down:none,1,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,down,expanded,up,none,new_york:expanded:down->asia:expanded:up:none,1,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,up,compressed,down,none,new_york:expanded:up->asia:compressed:down:none,1,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,up,expanded,down,sweep,new_york:expanded:up->asia:expanded:down:sweep,1,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,up,expanded,up,none,new_york:expanded:up->asia:expanded:up:none,1,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,up,normal,down,none,new_york:expanded:up->asia:normal:down:none,1,True
USDJPY,new_york_to_asia,new_york,asia,london,expanded,up,normal,up,none,new_york:expanded:up->asia:normal:up:none,1,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,up,compressed,down,none,new_york:normal:up->asia:compressed:down:none,1,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,up,compressed,up,none,new_york:normal:up->asia:compressed:up:none,1,True
USDJPY,new_york_to_asia,new_york,asia,london,normal,up,normal,flat,breakout,new_york:normal:up->asia:normal:flat:breakout,1,True
USDJPY,new_york_to_asia,new_york,asia,london,unknown,down,unknown,down,breakout,new_york:unknown:down->asia:unknown:down:breakout,1,True
USDJPY,new_york_to_asia,new_york,asia,london,unknown,down,unknown,up,breakout,new_york:unknown:down->asia:unknown:up:breakout,1,True
USDJPY,new_york_to_asia,new_york,asia,london,unknown,up,unknown,down,breakout,new_york:unknown:up->asia:unknown:down:breakout,1,True
ALL,asia_to_london,asia,london,new_york,normal,down,normal,down,breakout,asia:normal:down->london:normal:down:breakout,197,False
ALL,asia_to_london,asia,london,new_york,normal,up,normal,down,breakout,asia:normal:up->london:normal:down:breakout,186,False
ALL,asia_to_london,asia,london,new_york,expanded,down,expanded,down,breakout,asia:expanded:down->london:expanded:down:breakout,183,False
ALL,asia_to_london,asia,london,new_york,normal,up,normal,up,breakout,asia:normal:up->london:normal:up:breakout,180,False
ALL,asia_to_london,asia,london,new_york,normal,down,normal,up,breakout,asia:normal:down->london:normal:up:breakout,174,False
ALL,asia_to_london,asia,london,new_york,expanded,up,expanded,up,breakout,asia:expanded:up->london:expanded:up:breakout,173,False
ALL,asia_to_london,asia,london,new_york,normal,down,expanded,up,breakout,asia:normal:down->london:expanded:up:breakout,164,False
ALL,asia_to_london,asia,london,new_york,normal,up,expanded,down,breakout,asia:normal:up->london:expanded:down:breakout,162,False
ALL,asia_to_london,asia,london,new_york,expanded,up,expanded,down,breakout,asia:expanded:up->london:expanded:down:breakout,160,False
ALL,asia_to_london,asia,london,new_york,normal,down,expanded,down,breakout,asia:normal:down->london:expanded:down:breakout,159,False
ALL,asia_to_london,asia,london,new_york,expanded,down,expanded,up,breakout,asia:expanded:down->london:expanded:up:breakout,150,False
ALL,asia_to_london,asia,london,new_york,compressed,up,compressed,up,breakout,asia:compressed:up->london:compressed:up:breakout,149,False
ALL,asia_to_london,asia,london,new_york,compressed,up,normal,up,breakout,asia:compressed:up->london:normal:up:breakout,140,False
ALL,asia_to_london,asia,london,new_york,expanded,down,normal,down,breakout,asia:expanded:down->london:normal:down:breakout,139,False
ALL,asia_to_london,asia,london,new_york,normal,up,expanded,up,breakout,asia:normal:up->london:expanded:up:breakout,139,False
ALL,asia_to_london,asia,london,new_york,normal,up,compressed,up,breakout,asia:normal:up->london:compressed:up:breakout,137,False
ALL,asia_to_london,asia,london,new_york,expanded,up,normal,up,breakout,asia:expanded:up->london:normal:up:breakout,131,False
ALL,asia_to_london,asia,london,new_york,compressed,down,normal,up,breakout,asia:compressed:down->london:normal:up:breakout,129,False
ALL,asia_to_london,asia,london,new_york,compressed,up,normal,down,breakout,asia:compressed:up->london:normal:down:breakout,128,False
ALL,asia_to_london,asia,london,new_york,compressed,down,compressed,up,breakout,asia:compressed:down->london:compressed:up:breakout,127,False
ALL,asia_to_london,asia,london,new_york,compressed,down,normal,down,breakout,asia:compressed:down->london:normal:down:breakout,126,False
ALL,asia_to_london,asia,london,new_york,expanded,down,normal,up,breakout,asia:expanded:down->london:normal:up:breakout,126,False
ALL,asia_to_london,asia,london,new_york,compressed,up,compressed,down,breakout,asia:compressed:up->london:compressed:down:breakout,121,False
ALL,asia_to_london,asia,london,new_york,normal,up,compressed,down,breakout,asia:normal:up->london:compressed:down:breakout,121,False
ALL,asia_to_london,asia,london,new_york,expanded,up,normal,down,breakout,asia:expanded:up->london:normal:down:breakout,119,False
ALL,asia_to_london,asia,london,new_york,compressed,down,compressed,down,breakout,asia:compressed:down->london:compressed:down:breakout,113,False
ALL,asia_to_london,asia,london,new_york,normal,down,compressed,down,breakout,asia:normal:down->london:compressed:down:breakout,94,False
ALL,asia_to_london,asia,london,new_york,normal,down,compressed,up,breakout,asia:normal:down->london:compressed:up:breakout,92,False
ALL,asia_to_london,asia,london,new_york,compressed,down,expanded,up,breakout,asia:compressed:down->london:expanded:up:breakout,90,False
ALL,asia_to_london,asia,london,new_york,compressed,up,expanded,down,breakout,asia:compressed:up->london:expanded:down:breakout,89,False
ALL,asia_to_london,asia,london,new_york,compressed,down,expanded,down,breakout,asia:compressed:down->london:expanded:down:breakout,83,False
ALL,asia_to_london,asia,london,new_york,compressed,up,expanded,up,breakout,asia:compressed:up->london:expanded:up:breakout,82,False
ALL,asia_to_london,asia,london,new_york,expanded,up,compressed,up,breakout,asia:expanded:up->london:compressed:up:breakout,59,False
ALL,asia_to_london,asia,london,new_york,expanded,down,compressed,up,breakout,asia:expanded:down->london:compressed:up:breakout,56,False
ALL,asia_to_london,asia,london,new_york,expanded,down,compressed,down,breakout,asia:expanded:down->london:compressed:down:breakout,55,False
ALL,asia_to_london,asia,london,new_york,normal,down,compressed,up,sweep,asia:normal:down->london:compressed:up:sweep,47,False
ALL,asia_to_london,asia,london,new_york,normal,up,compressed,down,sweep,asia:normal:up->london:compressed:down:sweep,46,False
ALL,asia_to_london,asia,london,new_york,expanded,up,compressed,down,breakout,asia:expanded:up->london:compressed:down:breakout,44,False
ALL,asia_to_london,asia,london,new_york,compressed,up,compressed,down,sweep,asia:compressed:up->london:compressed:down:sweep,39,False
ALL,asia_to_london,asia,london,new_york,compressed,up,compressed,up,sweep,asia:compressed:up->london:compressed:up:sweep,37,False
ALL,asia_to_london,asia,london,new_york,expanded,up,compressed,down,sweep,asia:expanded:up->london:compressed:down:sweep,36,False
ALL,asia_to_london,asia,london,new_york,normal,up,compressed,up,sweep,asia:normal:up->london:compressed:up:sweep,36,False
ALL,asia_to_london,asia,london,new_york,expanded,down,normal,up,sweep,asia:expanded:down->london:normal:up:sweep,35,False
ALL,asia_to_london,asia,london,new_york,compressed,down,compressed,up,sweep,asia:compressed:down->london:compressed:up:sweep,33,False
ALL,asia_to_london,asia,london,new_york,normal,down,normal,down,sweep,asia:normal:down->london:normal:down:sweep,33,False
ALL,asia_to_london,asia,london,new_york,normal,down,compressed,down,sweep,asia:normal:down->london:compressed:down:sweep,32,False
ALL,asia_to_london,asia,london,new_york,expanded,up,normal,down,sweep,asia:expanded:up->london:normal:down:sweep,31,False
ALL,asia_to_london,asia,london,new_york,normal,down,normal,up,sweep,asia:normal:down->london:normal:up:sweep,31,False
ALL,asia_to_london,asia,london,new_york,compressed,down,compressed,down,sweep,asia:compressed:down->london:compressed:down:sweep,29,True
ALL,asia_to_london,asia,london,new_york,normal,up,normal,up,sweep,asia:normal:up->london:normal:up:sweep,29,True
