pair,session_date,fx_session_date,session,session_start,session_end,session_return,session_abs_return,session_range,session_direction,session_direction_sign,volatility_regime,range_regime,directional_efficiency_ratio,close_location_value,structural_breach_presence,breach_direction,breach_magnitude_bucket,breakout_event_count,sweep_event_count,breach_event_count
EURUSD,2018-01-05,2018-01-05,london,2018-01-05 07:00:00+00:00,2018-01-05 12:45:00+00:00,-0.00077547991,0.00077547991,0.0021107982,down,-1,unknown,unknown,0.13328582,0.23379175,breakout,downside,medium,4,6,10
EURUSD,2018-01-08,2018-01-08,new_york,2018-01-07 22:00:00+00:00,2018-01-08 21:45:00+00:00,-0.0050589869,0.0050589869,0.006896351,down,-1,unknown,unknown,0.32794395,0.1350211,breakout,downside,medium,9,13,22
EURUSD,2018-01-08,2018-01-08,asia,2018-01-08 00:00:00+00:00,2018-01-08 06:45:00+00:00,-0.0019065896,0.0019065896,0.0033354933,down,-1,unknown,unknown,0.29032258,0.052303861,breakout,downside,large,7,4,11
EURUSD,2018-01-08,2018-01-08,london,2018-01-08 07:00:00+00:00,2018-01-08 12:45:00+00:00,-0.0035541276,0.0035541276,0.003612392,down,-1,unknown,unknown,0.39354839,0.0092165899,breakout,downside,large,18,9,27
EURUSD,2018-01-09,2018-01-09,new_york,2018-01-08 22:00:00+00:00,2018-01-09 21:45:00+00:00,-0.0025527897,0.0025527897,0.004595857,down,-1,unknown,normal,0.21371109,0.38272727,sweep,downside,large,2,4,6
EURUSD,2018-01-09,2018-01-09,asia,2018-01-09 00:00:00+00:00,2018-01-09 06:45:00+00:00,-0.0011487147,0.0011487147,0.001996675,down,-1,unknown,normal,0.18199868,0.18619247,breakout,downside,large,4,1,5
EURUSD,2018-01-09,2018-01-09,london,2018-01-09 07:00:00+00:00,2018-01-09 12:45:00+00:00,-0.0018818924,0.0018818924,0.0041694372,down,-1,unknown,normal,0.21908471,0.24974925,breakout,downside,large,18,9,27
EURUSD,2018-01-10,2018-01-10,new_york,2018-01-09 22:00:00+00:00,2018-01-10 21:45:00+00:00,0.00089219518,0.00089219518,0.006639105,up,1,unknown,expanded,0.042693927,0.24794953,breakout,downside,large,3,0,3
EURUSD,2018-01-10,2018-01-10,asia,2018-01-10 00:00:00+00:00,2018-01-10 06:45:00+00:00,7.1259106e-05,7.1259106e-05,0.0022048406,up,1,unknown,normal,0.011250827,0.2243346,breakout,downside,medium,5,11,16
EURUSD,2018-01-10,2018-01-10,london,2018-01-10 07:00:00+00:00,2018-01-10 12:45:00+00:00,0.0057758404,0.0057758404,0.007561405,up,1,unknown,expanded,0.46648612,0.77716186,breakout,upside,large,12,9,21
EURUSD,2018-01-11,2018-01-11,new_york,2018-01-10 22:00:00+00:00,2018-01-11 21:45:00+00:00,0.0070978677,0.0070978677,0.0093745423,up,1,unknown,expanded,0.37672146,0.759375,breakout,upside,large,12,4,16
EURUSD,2018-01-11,2018-01-11,asia,2018-01-11 00:00:00+00:00,2018-01-11 06:45:00+00:00,-0.0011500646,0.0011500646,0.0028187038,down,-1,unknown,expanded,0.16053707,0.16765579,sweep,downside,large,3,7,10
EURUSD,2018-01-11,2018-01-11,london,2018-01-11 07:00:00+00:00,2018-01-11 12:45:00+00:00,0.005162387,0.005162387,0.0070087882,up,1,unknown,expanded,0.42976647,0.890681,breakout,upside,large,7,4,11
EURUSD,2018-01-12,2018-01-12,new_york,2018-01-11 22:00:00+00:00,2018-01-12 21:45:00+00:00,0.014128755,0.014128755,0.015583185,up,1,unknown,expanded,0.47091413,0.91306667,breakout,upside,large,21,21,42
EURUSD,2018-01-12,2018-01-12,asia,2018-01-12 00:00:00+00:00,2018-01-12 06:45:00+00:00,0.0004525488,0.0004525488,0.0022046185,up,1,unknown,normal,0.061477721,0.30885122,breakout,upside,large,3,3,6
EURUSD,2018-01-12,2018-01-12,london,2018-01-12 07:00:00+00:00,2018-01-12 12:45:00+00:00,0.0070673871,0.0070673871,0.0076774317,up,1,unknown,expanded,0.51621704,0.94918919,breakout,upside,large,12,13,25
EURUSD,2018-01-15,2018-01-15,new_york,2018-01-14 22:00:00+00:00,2018-01-15 21:45:00+00:00,0.0056458722,0.0056458722,0.0084462576,up,1,unknown,expanded,0.25898063,0.70533981,none,none,none,0,0,0
EURUSD,2018-01-15,2018-01-15,asia,2018-01-15 00:00:00+00:00,2018-01-15 06:45:00+00:00,0.0013697338,0.0013697338,0.0043019484,up,1,unknown,expanded,0.16716717,0.40228789,breakout,upside,large,3,0,3
EURUSD,2018-01-15,2018-01-15,london,2018-01-15 07:00:00+00:00,2018-01-15 12:45:00+00:00,0.0050128598,0.0050128598,0.0077936864,up,1,unknown,expanded,0.37090909,0.71886495,breakout,upside,large,12,3,15
EURUSD,2018-01-16,2018-01-16,new_york,2018-01-15 22:00:00+00:00,2018-01-16 21:45:00+00:00,-0.00028539162,0.00028539162,0.0069798636,down,-1,high_vol,normal,0.01474305,0.75992991,breakout,upside,large,9,3,12
EURUSD,2018-01-16,2018-01-16,asia,2018-01-16 00:00:00+00:00,2018-01-16 06:45:00+00:00,6.114064e-05,6.114064e-05,0.0028532299,up,1,medium_vol,expanded,0.0066934404,0.56,breakout,downside,large,2,6,8
EURUSD,2018-01-16,2018-01-16,london,2018-01-16 07:00:00+00:00,2018-01-16 12:45:00+00:00,-0.002844985,0.002844985,0.0054046563,down,-1,high_vol,normal,0.18446089,0.4638009,breakout,downside,large,5,3,8
EURUSD,2018-01-17,2018-01-17,new_york,2018-01-16 22:00:00+00:00,2018-01-17 21:45:00+00:00,-0.006044021,0.006044021,0.0090456401,down,-1,high_vol,expanded,0.24207775,0.078449053,breakout,downside,large,13,7,20
EURUSD,2018-01-17,2018-01-17,asia,2018-01-17 00:00:00+00:00,2018-01-17 06:45:00+00:00,-0.0041276684,0.0041276684,0.008805421,down,-1,high_vol,expanded,0.30466165,0.046737621,breakout,upside,large,10,3,13
EURUSD,2018-01-17,2018-01-17,london,2018-01-17 07:00:00+00:00,2018-01-17 12:45:00+00:00,-0.00087967301,0.00087967301,0.0039728488,down,-1,high_vol,normal,0.080918329,0.17301751,sweep,downside,large,2,6,8
EURUSD,2018-01-18,2018-01-18,new_york,2018-01-17 22:00:00+00:00,2018-01-18 21:45:00+00:00,0.0043370508,0.0043370508,0.0081735149,up,1,high_vol,normal,0.16482146,0.73544177,breakout,downside,large,7,2,9
EURUSD,2018-01-18,2018-01-18,asia,2018-01-18 00:00:00+00:00,2018-01-18 06:45:00+00:00,0.0022248585,0.0022248585,0.0029842659,up,1,high_vol,normal,0.20499244,0.93810179,sweep,upside,large,0,4,4
EURUSD,2018-01-18,2018-01-18,london,2018-01-18 07:00:00+00:00,2018-01-18 12:45:00+00:00,0.0026213071,0.0026213071,0.005406446,up,1,high_vol,normal,0.21122112,0.80378788,breakout,upside,medium,11,10,21
EURUSD,2018-01-19,2018-01-19,new_york,2018-01-18 22:00:00+00:00,2018-01-19 21:45:00+00:00,-0.0018303121,0.0018303121,0.0044409581,down,-1,medium_vol,compressed,0.11522634,0.019319227,breakout,downside,medium,5,9,14
EURUSD,2018-01-19,2018-01-19,asia,2018-01-19 00:00:00+00:00,2018-01-19 06:45:00+00:00,0.0020352698,0.0020352698,0.0031019474,up,1,medium_vol,normal,0.22371968,0.7088274,breakout,upside,large,3,5,8
EURUSD,2018-01-19,2018-01-19,london,2018-01-19 07:00:00+00:00,2018-01-19 12:45:00+00:00,-0.00017537849,0.00017537849,0.0035850626,down,-1,high_vol,compressed,0.012247223,0.12741752,breakout,upside,large,6,3,9
EURUSD,2018-01-22,2018-01-22,new_york,2018-01-21 22:00:00+00:00,2018-01-22 21:45:00+00:00,-0.00069271831,0.00069271831,0.0039933173,down,-1,high_vol,compressed,0.049047894,0.77142857,breakout,upside,large,3,4,7
EURUSD,2018-01-22,2018-01-22,asia,2018-01-22 00:00:00+00:00,2018-01-22 06:45:00+00:00,-0.0032555217,0.0032555217,0.0035410938,down,-1,medium_vol,expanded,0.33167082,0.049539171,breakout,downside,large,2,3,5
EURUSD,2018-01-22,2018-01-22,london,2018-01-22 07:00:00+00:00,2018-01-22 12:45:00+00:00,0.002050539,0.002050539,0.0041993075,up,1,low_vol,normal,0.26189232,0.49707602,breakout,upside,large,4,5,9
EURUSD,2018-01-23,2018-01-23,new_york,2018-01-22 22:00:00+00:00,2018-01-23 21:45:00+00:00,0.0029889332,0.0029889332,0.0049421378,up,1,medium_vol,compressed,0.1873243,0.87376238,breakout,upside,large,12,6,18
EURUSD,2018-01-23,2018-01-23,asia,2018-01-23 00:00:00+00:00,2018-01-23 06:45:00+00:00,-0.00069350957,0.00069350957,0.0026027006,down,-1,medium_vol,normal,0.07118928,0.12068966,breakout,upside,large,5,7,12
EURUSD,2018-01-23,2018-01-23,london,2018-01-23 07:00:00+00:00,2018-01-23 12:45:00+00:00,0.00011430438,0.00011430438,0.0028208687,up,1,high_vol,compressed,0.011155378,0.76266281,breakout,downside,large,4,3,7
EURUSD,2018-01-24,2018-01-24,new_york,2018-01-23 22:00:00+00:00,2018-01-24 21:45:00+00:00,0.0089034162,0.0089034162,0.0098588056,up,1,medium_vol,expanded,0.4908113,0.94350515,breakout,upside,large,21,27,48
EURUSD,2018-01-24,2018-01-24,asia,2018-01-24 00:00:00+00:00,2018-01-24 06:45:00+00:00,4.4683115e-05,4.4683115e-05,0.0035096556,up,1,low_vol,expanded,0.0052058684,0.39814815,breakout,upside,large,6,0,6
EURUSD,2018-01-24,2018-01-24,london,2018-01-24 07:00:00+00:00,2018-01-24 12:45:00+00:00,0.0023558753,0.0023558753,0.0043055651,up,1,high_vol,normal,0.19876628,0.67358491,breakout,upside,medium,6,6,12
EURUSD,2018-01-25,2018-01-25,new_york,2018-01-24 22:00:00+00:00,2018-01-25 21:45:00+00:00,-0.0010154821,0.0010154821,0.013958849,down,-1,high_vol,expanded,0.023791541,0.17984988,breakout,upside,large,12,6,18
EURUSD,2018-01-25,2018-01-25,asia,2018-01-25 00:00:00+00:00,2018-01-25 06:45:00+00:00,0.0035062236,0.0035062236,0.006027961,up,1,high_vol,expanded,0.30017271,0.68206158,breakout,upside,large,21,11,32
EURUSD,2018-01-25,2018-01-25,london,2018-01-25 07:00:00+00:00,2018-01-25 12:45:00+00:00,-0.0024767802,0.0024767802,0.0042298259,down,-1,high_vol,normal,0.20196721,0.29087452,breakout,downside,medium,1,2,3
EURUSD,2018-01-26,2018-01-26,new_york,2018-01-25 22:00:00+00:00,2018-01-26 21:45:00+00:00,0.0027873356,0.0027873356,0.0070469975,up,1,high_vol,normal,0.12103696,0.68059531,breakout,downside,medium,1,7,8
EURUSD,2018-01-26,2018-01-26,asia,2018-01-26 00:00:00+00:00,2018-01-26 06:45:00+00:00,0.0047693984,0.0047693984,0.0053383368,up,1,medium_vol,expanded,0.46608833,0.97203326,breakout,upside,large,3,2,5
EURUSD,2018-01-26,2018-01-26,london,2018-01-26 07:00:00+00:00,2018-01-26 12:45:00+00:00,-0.00079915827,0.00079915827,0.0050881082,down,-1,high_vol,normal,0.056840903,0.16258879,breakout,upside,large,3,2,5
EURUSD,2018-01-29,2018-01-29,new_york,2018-01-28 22:00:00+00:00,2018-01-29 21:45:00+00:00,-0.0035167771,0.0035167771,0.0076129775,down,-1,medium_vol,normal,0.20391974,0.48255814,breakout,downside,large,10,13,23
EURUSD,2018-01-29,2018-01-29,asia,2018-01-29 00:00:00+00:00,2018-01-29 06:45:00+00:00,-0.001254902,0.001254902,0.0037888386,down,-1,medium_vol,expanded,0.10901468,0.64437367,breakout,downside,large,8,3,11
EURUSD,2018-01-29,2018-01-29,london,2018-01-29 07:00:00+00:00,2018-01-29 12:45:00+00:00,-0.0024968688,0.0024968688,0.0041762145,down,-1,high_vol,normal,0.21045485,0.1436837,breakout,downside,medium,6,4,10
EURUSD,2018-01-30,2018-01-30,new_york,2018-01-29 22:00:00+00:00,2018-01-30 21:45:00+00:00,0.0016313411,0.0016313411,0.0061296432,up,1,high_vol,normal,0.078967944,0.32476943,breakout,downside,medium,8,0,8
EURUSD,2018-01-30,2018-01-30,asia,2018-01-30 00:00:00+00:00,2018-01-30 06:45:00+00:00,-0.0026734405,0.0026734405,0.0033478582,down,-1,medium_vol,normal,0.25758755,0.025331725,breakout,downside,large,6,8,14
EURUSD,2018-01-30,2018-01-30,london,2018-01-30 07:00:00+00:00,2018-01-30 12:45:00+00:00,0.0063694525,0.0063694525,0.0085884354,up,1,high_vol,expanded,0.38983891,0.86327204,breakout,upside,large,11,9,20
EURUSD,2018-01-31,2018-01-31,new_york,2018-01-30 22:00:00+00:00,2018-01-31 21:45:00+00:00,0.00089499167,0.00089499167,0.0070793035,up,1,high_vol,normal,0.038961039,0.3001139,breakout,upside,large,10,14,24
EURUSD,2018-01-31,2018-01-31,asia,2018-01-31 00:00:00+00:00,2018-01-31 06:45:00+00:00,0.0033082161,0.0033082161,0.0041302333,up,1,medium_vol,expanded,0.34394638,0.98439024,breakout,upside,large,8,9,17
EURUSD,2018-01-31,2018-01-31,london,2018-01-31 07:00:00+00:00,2018-01-31 12:45:00+00:00,0.00082734911,0.00082734911,0.0029961283,up,1,medium_vol,compressed,0.092376682,0.92225201,sweep,upside,large,2,4,6
EURUSD,2018-02-01,2018-02-01,new_york,2018-01-31 22:00:00+00:00,2018-02-01 21:45:00+00:00,0.0076811536,0.0076811536,0.0094292504,up,1,high_vol,expanded,0.32548216,0.87825716,breakout,upside,large,17,16,33
EURUSD,2018-02-01,2018-02-01,asia,2018-02-01 00:00:00+00:00,2018-02-01 06:45:00+00:00,-0.0018442384,0.0018442384,0.002846892,down,-1,medium_vol,normal,0.17269985,0.021216407,sweep,downside,large,1,1,2
EURUSD,2018-02-01,2018-02-01,london,2018-02-01 07:00:00+00:00,2018-02-01 12:45:00+00:00,0.0048329252,0.0048329252,0.0059866953,up,1,high_vol,expanded,0.39695162,0.92385445,breakout,downside,large,7,8,15
EURUSD,2018-02-02,2018-02-02,new_york,2018-02-01 22:00:00+00:00,2018-02-02 21:45:00+00:00,-0.0041008342,0.0041008342,0.00849744,down,-1,high_vol,expanded,0.16229041,0.46142992,breakout,downside,large,10,5,15
EURUSD,2018-02-02,2018-02-02,asia,2018-02-02 00:00:00+00:00,2018-02-02 06:45:00+00:00,-0.0012549107,0.0012549107,0.00225804,down,-1,medium_vol,compressed,0.14259764,0.29557522,sweep,downside,large,1,3,4
EURUSD,2018-02-02,2018-02-02,london,2018-02-02 07:00:00+00:00,2018-02-02 12:45:00+00:00,-0.00037214886,0.00037214886,0.0033933573,down,-1,low_vol,compressed,0.051239669,0.34198113,breakout,downside,small,2,9,11
EURUSD,2018-02-05,2018-02-05,new_york,2018-02-04 22:00:00+00:00,2018-02-05 21:45:00+00:00,-0.0055405672,0.0055405672,0.0074061863,down,-1,high_vol,normal,0.25100182,0.041802389,breakout,downside,large,16,20,36
EURUSD,2018-02-05,2018-02-05,asia,2018-02-05 00:00:00+00:00,2018-02-05 06:45:00+00:00,0.00053027807,0.00053027807,0.0021251296,up,1,low_vol,compressed,0.074576271,0.48204159,breakout,upside,small,1,1,2
EURUSD,2018-02-05,2018-02-05,london,2018-02-05 07:00:00+00:00,2018-02-05 12:45:00+00:00,-0.00097166512,0.00097166512,0.0028587833,down,-1,medium_vol,compressed,0.097188755,0.039325843,breakout,upside,medium,3,4,7
EURUSD,2018-02-06,2018-02-06,new_york,2018-02-05 22:00:00+00:00,2018-02-06 21:45:00+00:00,0.00083288185,0.00083288185,0.0073382552,up,1,high_vol,normal,0.030847559,0.69476584,breakout,downside,medium,6,8,14
EURUSD,2018-02-06,2018-02-06,asia,2018-02-06 00:00:00+00:00,2018-02-06 06:45:00+00:00,0.0011926854,0.0011926854,0.0031656701,up,1,medium_vol,normal,0.12215321,0.78799489,breakout,downside,medium,3,7,10
EURUSD,2018-02-06,2018-02-06,london,2018-02-06 07:00:00+00:00,2018-02-06 12:45:00+00:00,-0.0033880646,0.0033880646,0.0080199003,down,-1,high_vol,expanded,0.23144828,0.045317221,breakout,upside,large,10,7,17
EURUSD,2018-02-07,2018-02-07,new_york,2018-02-06 22:00:00+00:00,2018-02-07 21:45:00+00:00,-0.0091660843,0.0091660843,0.011299047,down,-1,medium_vol,expanded,0.43609456,0.1269217,breakout,downside,large,22,16,38
EURUSD,2018-02-07,2018-02-07,asia,2018-02-07 00:00:00+00:00,2018-02-07 06:45:00+00:00,0.0012519739,0.0012519739,0.0017931497,up,1,low_vol,compressed,0.15881148,0.90315315,breakout,upside,medium,1,0,1
EURUSD,2018-02-07,2018-02-07,london,2018-02-07 07:00:00+00:00,2018-02-07 12:45:00+00:00,-0.0043360237,0.0043360237,0.0057517858,down,-1,medium_vol,expanded,0.39536594,0.11220196,breakout,downside,large,13,9,22
EURUSD,2018-02-08,2018-02-08,new_york,2018-02-07 22:00:00+00:00,2018-02-08 21:45:00+00:00,-0.0013821052,0.0013821052,0.0051125661,down,-1,high_vol,compressed,0.064534552,0.23444976,breakout,upside,medium,2,1,3
EURUSD,2018-02-08,2018-02-08,asia,2018-02-08 00:00:00+00:00,2018-02-08 06:45:00+00:00,-0.00049306852,0.00049306852,0.0026161156,down,-1,low_vol,normal,0.055734684,0.29283489,sweep,upside,large,0,3,3
EURUSD,2018-02-08,2018-02-08,london,2018-02-08 07:00:00+00:00,2018-02-08 12:45:00+00:00,-0.0022504984,0.0022504984,0.0067392643,down,-1,high_vol,expanded,0.13224724,0.29159105,breakout,downside,large,11,11,22
EURUSD,2018-02-09,2018-02-09,new_york,2018-02-08 22:00:00+00:00,2018-02-09 21:45:00+00:00,0.00042459204,0.00042459204,0.006046354,up,1,medium_vol,normal,0.026065163,0.62997974,breakout,downside,medium,9,6,15
EURUSD,2018-02-09,2018-02-09,asia,2018-02-09 00:00:00+00:00,2018-02-09 06:45:00+00:00,0.00038333238,0.00038333238,0.0022877603,up,1,low_vol,compressed,0.046906188,0.90017825,sweep,upside,large,0,2,2
EURUSD,2018-02-09,2018-02-09,london,2018-02-09 07:00:00+00:00,2018-02-09 12:45:00+00:00,-0.0014145598,0.0014145598,0.0049081555,down,-1,medium_vol,normal,0.12214009,0.34468439,breakout,upside,large,7,3,10
EURUSD,2018-02-12,2018-02-12,new_york,2018-02-11 22:00:00+00:00,2018-02-12 21:45:00+00:00,0.0034696143,0.0034696143,0.0050533912,up,1,medium_vol,compressed,0.21281923,0.91276252,breakout,downside,large,11,3,14
EURUSD,2018-02-12,2018-02-12,asia,2018-02-12 00:00:00+00:00,2018-02-12 06:45:00+00:00,0.0030891655,0.0030891655,0.0036849623,up,1,low_vol,normal,0.31581143,0.85271318,breakout,upside,large,10,9,19
EURUSD,2018-02-12,2018-02-12,london,2018-02-12 07:00:00+00:00,2018-02-12 12:45:00+00:00,-0.0022741512,0.0022741512,0.0034376704,down,-1,medium_vol,compressed,0.2381764,0.20591716,breakout,downside,medium,3,1,4
EURUSD,2018-02-13,2018-02-13,new_york,2018-02-12 22:00:00+00:00,2018-02-13 21:45:00+00:00,0.0048854502,0.0048854502,0.0068624101,up,1,low_vol,normal,0.33482018,0.76941316,breakout,upside,large,9,3,12
EURUSD,2018-02-13,2018-02-13,asia,2018-02-13 00:00:00+00:00,2018-02-13 06:45:00+00:00,0.0012966478,0.0012966478,0.0033086875,up,1,low_vol,normal,0.18386167,0.79484029,sweep,upside,large,9,7,16
EURUSD,2018-02-13,2018-02-13,london,2018-02-13 07:00:00+00:00,2018-02-13 12:45:00+00:00,0.0019120071,0.0019120071,0.0037590628,up,1,high_vol,normal,0.15842583,0.66414687,breakout,upside,medium,12,9,21
EURUSD,2018-02-14,2018-02-14,new_york,2018-02-13 22:00:00+00:00,2018-02-14 21:45:00+00:00,0.007990997,0.007990997,0.015310005,up,1,high_vol,expanded,0.26747967,0.92041248,breakout,downside,large,20,22,42
EURUSD,2018-02-14,2018-02-14,asia,2018-02-14 00:00:00+00:00,2018-02-14 06:45:00+00:00,0.0016108339,0.0016108339,0.0033309454,up,1,low_vol,normal,0.19339164,0.54556501,breakout,upside,large,7,10,17
EURUSD,2018-02-14,2018-02-14,london,2018-02-14 07:00:00+00:00,2018-02-14 12:45:00+00:00,-0.00244069,0.00244069,0.0037176073,down,-1,low_vol,normal,0.31623037,0.072826087,breakout,downside,medium,8,4,12
EURUSD,2018-02-15,2018-02-15,new_york,2018-02-14 22:00:00+00:00,2018-02-15 21:45:00+00:00,0.0044293987,0.0044293987,0.0047305817,up,1,high_vol,compressed,0.19629827,0.9516129,breakout,upside,medium,5,7,12
EURUSD,2018-02-15,2018-02-15,asia,2018-02-15 00:00:00+00:00,2018-02-15 06:45:00+00:00,-5.6141927e-05,5.6141927e-05,0.002069231,down,-1,low_vol,compressed,0.0064575646,0.76162791,sweep,upside,large,0,12,12
EURUSD,2018-02-15,2018-02-15,london,2018-02-15 07:00:00+00:00,2018-02-15 12:45:00+00:00,0.00064967095,0.00064967095,0.0039421392,up,1,high_vol,normal,0.051428571,0.29908444,breakout,upside,large,9,0,9
EURUSD,2018-02-16,2018-02-16,new_york,2018-02-15 22:00:00+00:00,2018-02-16 21:45:00+00:00,-0.0078162795,0.0078162795,0.0091236571,down,-1,medium_vol,expanded,0.42546246,0.1305872,breakout,downside,large,12,3,15
EURUSD,2018-02-16,2018-02-16,asia,2018-02-16 00:00:00+00:00,2018-02-16 06:45:00+00:00,0.0028313431,0.0028313431,0.0046429228,up,1,low_vol,expanded,0.33115061,0.70542636,breakout,upside,large,15,3,18
EURUSD,2018-02-16,2018-02-16,london,2018-02-16 07:00:00+00:00,2018-02-16 12:45:00+00:00,-0.0051482258,0.0051482258,0.0067712529,down,-1,medium_vol,expanded,0.41364947,0.16077739,breakout,downside,large,8,2,10
EURUSD,2018-02-19,2018-02-19,new_york,2018-02-18 22:00:00+00:00,2018-02-19 21:45:00+00:00,0.00039105019,0.00039105019,0.0041402943,up,1,medium_vol,compressed,0.030077519,0.74391431,breakout,downside,large,3,6,9
EURUSD,2018-02-19,2018-02-19,asia,2018-02-19 00:00:00+00:00,2018-02-19 06:45:00+00:00,0.00037866733,0.00037866733,0.002465366,up,1,low_vol,compressed,0.053960964,0.39869281,breakout,downside,large,3,1,4
EURUSD,2018-02-19,2018-02-19,london,2018-02-19 07:00:00+00:00,2018-02-19 12:45:00+00:00,-0.0007973133,0.0007973133,0.0031570385,down,-1,medium_vol,compressed,0.083473862,0.48469388,breakout,downside,large,3,2,5
EURUSD,2018-02-20,2018-02-20,new_york,2018-02-19 22:00:00+00:00,2018-02-20 21:45:00+00:00,-0.0056377418,0.0056377418,0.0074551983,down,-1,medium_vol,normal,0.31402918,0.18918919,breakout,downside,large,4,2,6
EURUSD,2018-02-20,2018-02-20,asia,2018-02-20 00:00:00+00:00,2018-02-20 06:45:00+00:00,-0.0017741578,0.0017741578,0.0028991351,down,-1,low_vol,normal,0.22494888,0.09596662,breakout,downside,large,5,8,13
EURUSD,2018-02-20,2018-02-20,london,2018-02-20 07:00:00+00:00,2018-02-20 12:45:00+00:00,-0.002581182,0.002581182,0.0047503444,down,-1,medium_vol,normal,0.28162186,0.2202381,breakout,downside,large,17,17,34
EURUSD,2018-02-21,2018-02-21,new_york,2018-02-20 22:00:00+00:00,2018-02-21 21:45:00+00:00,-0.0044133023,0.0044133023,0.0063909805,down,-1,high_vol,normal,0.20543294,0.026632847,breakout,upside,large,8,8,16
EURUSD,2018-02-21,2018-02-21,asia,2018-02-21 00:00:00+00:00,2018-02-21 06:45:00+00:00,5.2693659e-05,5.2693659e-05,0.0022536673,up,1,low_vol,compressed,0.0073989755,0.6852518,breakout,downside,large,3,7,10
EURUSD,2018-02-21,2018-02-21,london,2018-02-21 07:00:00+00:00,2018-02-21 12:45:00+00:00,-0.0025332155,0.0025332155,0.0032060376,down,-1,medium_vol,compressed,0.25272948,0.11883692,sweep,downside,large,3,9,12
EURUSD,2018-02-22,2018-02-22,new_york,2018-02-21 22:00:00+00:00,2018-02-22 21:45:00+00:00,0.0038793296,0.0038793296,0.0071236379,up,1,medium_vol,normal,0.23478689,0.75485714,breakout,upside,large,12,7,19
EURUSD,2018-02-22,2018-02-22,asia,2018-02-22 00:00:00+00:00,2018-02-22 06:45:00+00:00,-0.0012132859,0.0012132859,0.0020153574,down,-1,low_vol,compressed,0.20839161,0.23232323,breakout,downside,large,5,5,10
EURUSD,2018-02-22,2018-02-22,london,2018-02-22 07:00:00+00:00,2018-02-22 12:45:00+00:00,0.00028534392,0.00028534392,0.0039336698,up,1,low_vol,normal,0.037878788,0.2,sweep,upside,large,4,10,14
EURUSD,2018-02-23,2018-02-23,new_york,2018-02-22 22:00:00+00:00,2018-02-23 21:45:00+00:00,-0.0028425103,0.0028425103,0.0042374084,down,-1,low_vol,compressed,0.20137891,0.19904306,sweep,downside,medium,0,2,2
EURUSD,2018-02-23,2018-02-23,asia,2018-02-23 00:00:00+00:00,2018-02-23 06:45:00+00:00,-0.0025597027,0.0025597027,0.0035251691,down,-1,low_vol,expanded,0.45691528,0.13463751,breakout,downside,large,8,4,12
EURUSD,2018-02-23,2018-02-23,london,2018-02-23 07:00:00+00:00,2018-02-23 12:45:00+00:00,0.00032129755,0.00032129755,0.0033349873,up,1,medium_vol,normal,0.032631144,0.43780488,breakout,downside,small,2,5,7
EURUSD,2018-02-26,2018-02-26,new_york,2018-02-25 22:00:00+00:00,2018-02-26 21:45:00+00:00,0.0018911587,0.0018911587,0.0040060029,up,1,medium_vol,compressed,0.11865272,0.80507614,breakout,downside,large,7,12,19
EURUSD,2018-02-26,2018-02-26,asia,2018-02-26 00:00:00+00:00,2018-02-26 06:45:00+00:00,0.0034137608,0.0034137608,0.0044024901,up,1,medium_vol,expanded,0.38896616,0.92606285,breakout,upside,large,8,9,17
EURUSD,2018-02-26,2018-02-26,london,2018-02-26 07:00:00+00:00,2018-02-26 12:45:00+00:00,-0.00077045976,0.00077045976,0.0032075456,down,-1,high_vol,normal,0.070318283,0.13274336,breakout,upside,medium,6,12,18
EURUSD,2018-02-27,2018-02-27,new_york,2018-02-26 22:00:00+00:00,2018-02-27 21:45:00+00:00,-0.0068520676,0.0068520676,0.0078344138,down,-1,high_vol,normal,0.39055993,0.11813472,breakout,downside,large,18,4,22
EURUSD,2018-02-27,2018-02-27,asia,2018-02-27 00:00:00+00:00,2018-02-27 06:45:00+00:00,0.00094598161,0.00094598161,0.0022939039,up,1,low_vol,compressed,0.11954849,0.43716814,breakout,upside,large,6,0,6
EURUSD,2018-02-27,2018-02-27,london,2018-02-27 07:00:00+00:00,2018-02-27 12:45:00+00:00,-0.00077878777,0.00077878777,0.0026933077,down,-1,low_vol,compressed,0.1182266,0.12198795,breakout,downside,medium,1,6,7
EURUSD,2018-02-28,2018-02-28,new_york,2018-02-27 22:00:00+00:00,2018-02-28 21:45:00+00:00,-0.0031962071,0.0031962071,0.004136268,down,-1,medium_vol,compressed,0.19807497,0.1215415,breakout,downside,medium,3,3,6
EURUSD,2018-02-28,2018-02-28,asia,2018-02-28 00:00:00+00:00,2018-02-28 06:45:00+00:00,0.00082201865,0.00082201865,0.0018935056,up,1,low_vol,compressed,0.12248629,0.89416847,sweep,downside,large,3,4,7
EURUSD,2018-02-28,2018-02-28,london,2018-02-28 07:00:00+00:00,2018-02-28 12:45:00+00:00,-0.0013975098,0.0013975098,0.0034651705,down,-1,medium_vol,normal,0.14728682,0.4740566,breakout,downside,large,6,7,13
EURUSD,2018-03-01,2018-03-01,new_york,2018-02-28 22:00:00+00:00,2018-03-01 21:45:00+00:00,0.0060071019,0.0060071019,0.0097056725,up,1,high_vol,expanded,0.24759168,0.95014787,breakout,upside,large,16,9,25
