pair,transition_type,previous_session_name,current_session_name,previous_session_direction,current_session_direction,previous_volatility_regime,current_volatility_regime,previous_range_regime,current_range_regime,avg_current_return,avg_current_abs_return,avg_current_efficiency,avg_current_clv,mean_aligned_current_return,continuation_fraction,reversal_fraction,sample_count,low_sample
ALL,london_to_new_york,london,new_york,up,up,medium_vol,medium_vol,expanded,normal,0.0035453129,0.0035453129,0.22038492,0.8072167,0.0035453129,1,0,10,True
ALL,london_to_new_york,london,new_york,up,up,medium_vol,medium_vol,normal,compressed,0.0016241473,0.0016241473,0.10357914,0.65601798,0.0016241473,1,0,27,True
ALL,london_to_new_york,london,new_york,up,up,medium_vol,medium_vol,normal,expanded,0.006321238,0.006321238,0.36168548,0.80114365,0.006321238,1,0,14,True
ALL,london_to_new_york,london,new_york,up,up,medium_vol,medium_vol,normal,normal,0.0029542804,0.0029542804,0.21181411,0.73084974,0.0029542804,1,0,22,True
ALL,london_to_new_york,london,new_york,up,up,unknown,unknown,expanded,expanded,0.0067840074,0.0067840074,0.31570303,0.78320044,0.0067840074,1,0,5,True
ALL,london_to_new_york,london,new_york,up,up,unknown,unknown,unknown,unknown,0.0019418152,0.0019418152,0.15945336,0.59066139,0.0019418152,1,0,2,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,high_vol,compressed,expanded,-0.004233689,0.004233689,0.2306443,0.29793976,0.004233689,1,0,8,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,high_vol,compressed,normal,-0.00034942339,0.00034942339,0.039037699,0.34685554,0.00034942339,1,0,3,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,high_vol,expanded,expanded,-0.0042750047,0.0042750047,0.26966927,0.2811193,0.0042750047,1,0,120,False
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,high_vol,expanded,normal,-0.0017570577,0.0017570577,0.13364178,0.33592055,0.0017570577,1,0,16,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,high_vol,normal,compressed,-0.00094730937,0.00094730937,0.083131558,0.28006329,0.00094730937,1,0,1,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,high_vol,normal,expanded,-0.0028302684,0.0028302684,0.21088434,0.33021254,0.0028302684,1,0,22,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,high_vol,normal,normal,-0.0015024649,0.0015024649,0.10128559,0.39471459,0.0015024649,1,0,8,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,low_vol,compressed,compressed,-0.00070368759,0.00070368759,0.12196891,0.34468506,0.00070368759,1,0,9,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,low_vol,compressed,expanded,-0.0015352845,0.0015352845,0.24954013,0.24621236,0.0015352845,1,0,6,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,low_vol,compressed,normal,-0.00087669192,0.00087669192,0.16872683,0.2759805,0.00087669192,1,0,17,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,low_vol,expanded,compressed,-0.00076202341,0.00076202341,0.13434369,0.33102202,0.00076202341,1,0,57,False
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,low_vol,expanded,expanded,-0.002127011,0.002127011,0.35496711,0.17041773,0.002127011,1,0,47,False
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,low_vol,expanded,normal,-0.0011088113,0.0011088113,0.18795956,0.28532795,0.0011088113,1,0,71,False
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,low_vol,normal,compressed,-0.00088178254,0.00088178254,0.13634638,0.28605371,0.00088178254,1,0,26,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,low_vol,normal,expanded,-0.0016867781,0.0016867781,0.35481517,0.19987433,0.0016867781,1,0,22,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,low_vol,normal,normal,-0.00091235994,0.00091235994,0.15313685,0.39881637,0.00091235994,1,0,36,False
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,medium_vol,compressed,compressed,-0.00036709955,0.00036709955,0.05609383,0.40915981,0.00036709955,1,0,2,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,medium_vol,compressed,expanded,-0.0028534775,0.0028534775,0.2715357,0.25151388,0.0028534775,1,0,4,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,medium_vol,compressed,normal,-0.0011805837,0.0011805837,0.11207652,0.47338224,0.0011805837,1,0,8,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,medium_vol,expanded,compressed,-0.00094988628,0.00094988628,0.10217171,0.26987788,0.00094988628,1,0,9,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,medium_vol,expanded,expanded,-0.0023599074,0.0023599074,0.29567734,0.23400246,0.0023599074,1,0,73,False
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,medium_vol,expanded,normal,-0.0015675459,0.0015675459,0.15284984,0.29386876,0.0015675459,1,0,40,False
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,medium_vol,normal,compressed,-0.0011559244,0.0011559244,0.098031305,0.27243856,0.0011559244,1,0,4,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,medium_vol,normal,expanded,-0.0023972051,0.0023972051,0.26897561,0.27537205,0.0023972051,1,0,23,True
ALL,new_york_to_asia,new_york,asia,down,down,high_vol,medium_vol,normal,normal,-0.001193017,0.001193017,0.13074017,0.44678398,0.001193017,1,0,17,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,high_vol,compressed,expanded,-0.0012010195,0.0012010195,0.14420856,0.38604245,0.0012010195,1,0,4,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,high_vol,compressed,normal,-0.0010983449,0.0010983449,0.11399029,0.58091904,0.0010983449,1,0,3,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,high_vol,expanded,expanded,-0.0060967121,0.0060967121,0.4656181,0.14909996,0.0060967121,1,0,3,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,high_vol,normal,expanded,-0.0018923473,0.0018923473,0.17134359,0.43408731,0.0018923473,1,0,3,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,high_vol,normal,normal,-0.0018841471,0.0018841471,0.16444401,0.40659071,0.0018841471,1,0,2,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,low_vol,compressed,compressed,-0.00072410987,0.00072410987,0.12609655,0.32752052,0.00072410987,1,0,85,False
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,low_vol,compressed,expanded,-0.0023252018,0.0023252018,0.34096874,0.1839136,0.0023252018,1,0,17,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,low_vol,compressed,normal,-0.0011495317,0.0011495317,0.21133018,0.26968215,0.0011495317,1,0,48,False
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,low_vol,expanded,compressed,-0.00089824274,0.00089824274,0.15752772,0.2499824,0.00089824274,1,0,15,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,low_vol,expanded,expanded,-0.0021044732,0.0021044732,0.40434958,0.15506313,0.0021044732,1,0,12,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,low_vol,expanded,normal,-0.0015860059,0.0015860059,0.25967935,0.22724174,0.0015860059,1,0,18,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,low_vol,normal,compressed,-0.00081271995,0.00081271995,0.13285691,0.30296364,0.00081271995,1,0,41,False
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,low_vol,normal,expanded,-0.0021063264,0.0021063264,0.37230612,0.14537176,0.0021063264,1,0,8,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,low_vol,normal,normal,-0.0013449687,0.0013449687,0.21603512,0.29665948,0.0013449687,1,0,27,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,medium_vol,compressed,compressed,-0.00077163278,0.00077163278,0.10750637,0.3268282,0.00077163278,1,0,7,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,medium_vol,compressed,expanded,-0.0030706721,0.0030706721,0.32433503,0.22304039,0.0030706721,1,0,7,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,medium_vol,compressed,normal,-0.0014039819,0.0014039819,0.16308306,0.36913416,0.0014039819,1,0,29,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,medium_vol,expanded,expanded,-0.0021256011,0.0021256011,0.32539026,0.22071165,0.0021256011,1,0,6,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,medium_vol,expanded,normal,-0.00070715903,0.00070715903,0.075102122,0.39325859,0.00070715903,1,0,5,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,medium_vol,normal,compressed,-0.0013479893,0.0013479893,0.13491414,0.39534556,0.0013479893,1,0,4,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,medium_vol,normal,expanded,-0.0020506817,0.0020506817,0.21088731,0.36688077,0.0020506817,1,0,7,True
ALL,new_york_to_asia,new_york,asia,down,down,low_vol,medium_vol,normal,normal,-0.00117107,0.00117107,0.14774101,0.48810793,0.00117107,1,0,10,True
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,high_vol,compressed,expanded,-0.0021213806,0.0021213806,0.20125184,0.26762739,0.0021213806,1,0,7,True
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,high_vol,compressed,normal,-0.0018748164,0.0018748164,0.1475492,0.32550137,0.0018748164,1,0,6,True
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,high_vol,expanded,compressed,-0.00064102243,0.00064102243,0.03760282,0.5106082,0.00064102243,1,0,1,True
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,high_vol,expanded,expanded,-0.0047652015,0.0047652015,0.38152213,0.14901019,0.0047652015,1,0,24,True
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,high_vol,expanded,normal,-0.0020240142,0.0020240142,0.12708653,0.34309251,0.0020240142,1,0,3,True
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,high_vol,normal,expanded,-0.0038238962,0.0038238962,0.27322485,0.32411611,0.0038238962,1,0,12,True
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,high_vol,normal,normal,-0.0020680246,0.0020680246,0.1304835,0.47857553,0.0020680246,1,0,2,True
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,low_vol,compressed,compressed,-0.00058514319,0.00058514319,0.11042104,0.30287172,0.00058514319,1,0,52,False
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,low_vol,compressed,expanded,-0.0017095065,0.0017095065,0.27090971,0.29889271,0.0017095065,1,0,17,True
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,low_vol,compressed,normal,-0.0011081518,0.0011081518,0.18239809,0.26290724,0.0011081518,1,0,55,False
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,low_vol,expanded,compressed,-0.00072945488,0.00072945488,0.13351374,0.31392468,0.00072945488,1,0,46,False
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,low_vol,expanded,expanded,-0.0021700789,0.0021700789,0.39369942,0.15754169,0.0021700789,1,0,29,True
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,low_vol,expanded,normal,-0.0013101468,0.0013101468,0.22833488,0.26285559,0.0013101468,1,0,65,False
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,low_vol,normal,compressed,-0.00052950627,0.00052950627,0.10663332,0.34667483,0.00052950627,1,0,56,False
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,low_vol,normal,expanded,-0.0019616178,0.0019616178,0.32301736,0.18632759,0.0019616178,1,0,31,False
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,low_vol,normal,normal,-0.0010815927,0.0010815927,0.18721665,0.27898658,0.0010815927,1,0,80,False
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,medium_vol,compressed,compressed,-0.00092177289,0.00092177289,0.11341199,0.26672379,0.00092177289,1,0,7,True
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,medium_vol,compressed,expanded,-0.0020772944,0.0020772944,0.21460619,0.2391827,0.0020772944,1,0,19,True
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,medium_vol,compressed,normal,-0.0011481909,0.0011481909,0.13957953,0.32812765,0.0011481909,1,0,24,True
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,medium_vol,expanded,compressed,-0.0013163268,0.0013163268,0.12943189,0.25874147,0.0013163268,1,0,6,True
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,medium_vol,expanded,expanded,-0.0023330629,0.0023330629,0.3015195,0.18822759,0.0023330629,1,0,38,False
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,medium_vol,expanded,normal,-0.0012803045,0.0012803045,0.1761511,0.31591435,0.0012803045,1,0,21,True
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,medium_vol,normal,compressed,-0.0011854413,0.0011854413,0.12300571,0.37971859,0.0011854413,1,0,4,True
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,medium_vol,normal,expanded,-0.0024202763,0.0024202763,0.27440888,0.2620286,0.0024202763,1,0,25,True
ALL,new_york_to_asia,new_york,asia,down,down,medium_vol,medium_vol,normal,normal,-0.0013615851,0.0013615851,0.17394083,0.29294313,0.0013615851,1,0,34,False
ALL,new_york_to_asia,new_york,asia,down,down,unknown,unknown,compressed,normal,-0.0010088505,0.0010088505,0.27327327,0.14145383,0.0010088505,1,0,1,True
ALL,new_york_to_asia,new_york,asia,down,down,unknown,unknown,expanded,expanded,-0.0046493491,0.0046493491,0.38040435,0.21600636,0.0046493491,1,0,2,True
ALL,new_york_to_asia,new_york,asia,down,down,unknown,unknown,expanded,normal,-0.00060427636,0.00060427636,0.10875332,0.15447154,0.00060427636,1,0,1,True
ALL,new_york_to_asia,new_york,asia,down,down,unknown,unknown,normal,expanded,-0.002528263,0.002528263,0.25452899,0.46661171,0.002528263,1,0,1,True
ALL,new_york_to_asia,new_york,asia,down,down,unknown,unknown,normal,normal,-0.0011487147,0.0011487147,0.18199868,0.18619247,0.0011487147,1,0,1,True
ALL,new_york_to_asia,new_york,asia,down,down,unknown,unknown,unknown,unknown,-0.0012569523,0.0012569523,0.21954286,0.084290659,0.0012569523,1,0,4,True
ALL,new_york_to_asia,new_york,asia,down,flat,high_vol,low_vol,expanded,compressed,0,0,0,0.29554656,,,,1,True
ALL,new_york_to_asia,new_york,asia,down,flat,medium_vol,low_vol,compressed,compressed,1.2739049e-16,1.2739049e-16,4.3725707e-14,0.3968254,,,,1,True
ALL,new_york_to_asia,new_york,asia,down,flat,medium_vol,low_vol,expanded,compressed,0,0,0,0.69032258,,,,1,True
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,high_vol,expanded,expanded,0.0028351006,0.0028351006,0.20707483,0.74419699,-0.0028351006,0,1,30,False
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,high_vol,expanded,normal,0.0010517689,0.0010517689,0.072555587,0.61446139,-0.0010517689,0,1,5,True
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,high_vol,normal,expanded,0.0016179508,0.0016179508,0.15654708,0.73705667,-0.0016179508,0,1,17,True
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,high_vol,normal,normal,0.00094669839,0.00094669839,0.079311388,0.54910804,-0.00094669839,0,1,6,True
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,low_vol,compressed,compressed,0.0009515663,0.0009515663,0.1347085,0.69128322,-0.0009515663,0,1,8,True
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,low_vol,compressed,expanded,0.0013766718,0.0013766718,0.25285497,0.74705561,-0.0013766718,0,1,4,True
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,low_vol,compressed,normal,0.00081186076,0.00081186076,0.13560967,0.68588041,-0.00081186076,0,1,7,True
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,low_vol,expanded,compressed,0.00055372739,0.00055372739,0.12524136,0.71781095,-0.00055372739,0,1,53,False
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,low_vol,expanded,expanded,0.0021598042,0.0021598042,0.30832155,0.8632566,-0.0021598042,0,1,15,True
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,low_vol,expanded,normal,0.00083111749,0.00083111749,0.15691908,0.68628147,-0.00083111749,0,1,53,False
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,low_vol,normal,compressed,0.000537024,0.000537024,0.099148273,0.63224432,-0.000537024,0,1,31,False
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,low_vol,normal,expanded,0.0017198219,0.0017198219,0.30290719,0.80380049,-0.0017198219,0,1,7,True
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,low_vol,normal,normal,0.0010784739,0.0010784739,0.18475601,0.68148577,-0.0010784739,0,1,31,False
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,medium_vol,compressed,compressed,0.00044321071,0.00044321071,0.028106509,0.79430894,-0.00044321071,0,1,1,True
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,medium_vol,compressed,expanded,0.0014112264,0.0014112264,0.20347403,0.69724193,-0.0014112264,0,1,3,True
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,medium_vol,compressed,normal,0.00068015864,0.00068015864,0.10693806,0.72407881,-0.00068015864,0,1,8,True
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,medium_vol,expanded,compressed,0.00047853668,0.00047853668,0.071483724,0.66052645,-0.00047853668,0,1,9,True
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,medium_vol,expanded,expanded,0.0020496144,0.0020496144,0.24827411,0.71663595,-0.0020496144,0,1,23,True
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,medium_vol,expanded,normal,0.00085803784,0.00085803784,0.12033564,0.66969542,-0.00085803784,0,1,24,True
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,medium_vol,normal,compressed,0.00068311769,0.00068311769,0.080372133,0.66411837,-0.00068311769,0,1,7,True
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,medium_vol,normal,expanded,0.0018704625,0.0018704625,0.23067443,0.64680745,-0.0018704625,0,1,14,True
ALL,new_york_to_asia,new_york,asia,down,up,high_vol,medium_vol,normal,normal,0.00096798378,0.00096798378,0.10457705,0.63992459,-0.00096798378,0,1,16,True
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,high_vol,compressed,expanded,0.00072350758,0.00072350758,0.093372007,0.57450835,-0.00072350758,0,1,2,True
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,high_vol,compressed,normal,0.0015963211,0.0015963211,0.18839192,0.75913369,-0.0015963211,0,1,2,True
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,high_vol,normal,expanded,0.0028952395,0.0028952395,0.3200409,0.90452261,-0.0028952395,0,1,1,True
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,low_vol,compressed,compressed,0.00056977312,0.00056977312,0.11469698,0.66665439,-0.00056977312,0,1,58,False
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,low_vol,compressed,expanded,0.0019542906,0.0019542906,0.31275202,0.79525014,-0.0019542906,0,1,10,True
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,low_vol,compressed,normal,0.001017212,0.001017212,0.18507689,0.74028756,-0.001017212,0,1,49,False
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,low_vol,expanded,compressed,0.00068714828,0.00068714828,0.11911437,0.6615313,-0.00068714828,0,1,10,True
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,low_vol,expanded,normal,0.0015134239,0.0015134239,0.23888599,0.82531162,-0.0015134239,0,1,6,True
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,low_vol,normal,compressed,0.0003424745,0.0003424745,0.067677287,0.66697338,-0.0003424745,0,1,20,True
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,low_vol,normal,expanded,0.0020820657,0.0020820657,0.29519862,0.72613664,-0.0020820657,0,1,4,True
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,low_vol,normal,normal,0.0010342619,0.0010342619,0.1698054,0.80801935,-0.0010342619,0,1,13,True
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,medium_vol,compressed,compressed,0.00054984908,0.00054984908,0.057951925,0.61155813,-0.00054984908,0,1,8,True
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,medium_vol,compressed,expanded,0.0016098521,0.0016098521,0.13302418,0.51681689,-0.0016098521,0,1,4,True
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,medium_vol,compressed,normal,0.0010976132,0.0010976132,0.1311229,0.72987239,-0.0010976132,0,1,8,True
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,medium_vol,expanded,expanded,0.0016468897,0.0016468897,0.20643432,0.53776776,-0.0016468897,0,1,1,True
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,medium_vol,expanded,normal,0.00026465278,0.00026465278,0.027833002,0.34078212,-0.00026465278,0,1,1,True
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,medium_vol,normal,compressed,0.00036390198,0.00036390198,0.040561732,0.62919869,-0.00036390198,0,1,2,True
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,medium_vol,normal,expanded,0.0012529642,0.0012529642,0.16820998,0.5850575,-0.0012529642,0,1,3,True
ALL,new_york_to_asia,new_york,asia,down,up,low_vol,medium_vol,normal,normal,0.0014494866,0.0014494866,0.18799255,0.63188462,-0.0014494866,0,1,6,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,high_vol,compressed,compressed,0.0019249991,0.0019249991,0.12009238,0.52994555,-0.0019249991,0,1,1,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,high_vol,compressed,expanded,0.0014770597,0.0014770597,0.14864872,0.62613551,-0.0014770597,0,1,2,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,high_vol,compressed,normal,0.0016913025,0.0016913025,0.12499208,0.7564868,-0.0016913025,0,1,5,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,high_vol,expanded,expanded,0.0021913081,0.0021913081,0.18376229,0.58179063,-0.0021913081,0,1,2,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,high_vol,expanded,normal,0.0020275039,0.0020275039,0.13835377,0.68554095,-0.0020275039,0,1,1,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,high_vol,normal,expanded,0.0025733446,0.0025733446,0.26363397,0.86088375,-0.0025733446,0,1,7,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,high_vol,normal,normal,0.0022524745,0.0022524745,0.13592798,0.7465789,-0.0022524745,0,1,2,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,low_vol,compressed,compressed,0.0005250968,0.0005250968,0.096972773,0.61264108,-0.0005250968,0,1,35,False
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,low_vol,compressed,expanded,0.0015815799,0.0015815799,0.25995295,0.63875638,-0.0015815799,0,1,8,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,low_vol,compressed,normal,0.0010367636,0.0010367636,0.18671604,0.6698562,-0.0010367636,0,1,53,False
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,low_vol,expanded,compressed,0.00044360233,0.00044360233,0.088248078,0.61306275,-0.00044360233,0,1,28,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,low_vol,expanded,expanded,0.0014148941,0.0014148941,0.23402043,0.72351322,-0.0014148941,0,1,11,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,low_vol,expanded,normal,0.00080359069,0.00080359069,0.1470653,0.62650985,-0.00080359069,0,1,32,False
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,low_vol,normal,compressed,0.00061728235,0.00061728235,0.12044849,0.68966518,-0.00061728235,0,1,45,False
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,low_vol,normal,expanded,0.0018962381,0.0018962381,0.32412414,0.76660087,-0.0018962381,0,1,23,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,low_vol,normal,normal,0.000814457,0.000814457,0.14710511,0.62521477,-0.000814457,0,1,56,False
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,medium_vol,compressed,compressed,0.0021621689,0.0021621689,0.15899362,0.66281513,-0.0021621689,0,1,7,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,medium_vol,compressed,expanded,0.0019710833,0.0019710833,0.25183752,0.76042348,-0.0019710833,0,1,15,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,medium_vol,compressed,normal,0.0011430075,0.0011430075,0.16463208,0.67665982,-0.0011430075,0,1,7,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,medium_vol,expanded,compressed,0.00034521103,0.00034521103,0.048832095,0.5419487,-0.00034521103,0,1,5,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,medium_vol,expanded,expanded,0.0017713194,0.0017713194,0.2295156,0.81764889,-0.0017713194,0,1,11,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,medium_vol,expanded,normal,0.00092278767,0.00092278767,0.10557646,0.73613858,-0.00092278767,0,1,10,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,medium_vol,normal,compressed,0.00061340153,0.00061340153,0.077108769,0.69833941,-0.00061340153,0,1,3,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,medium_vol,normal,expanded,0.0016183732,0.0016183732,0.17711861,0.76996796,-0.0016183732,0,1,14,True
ALL,new_york_to_asia,new_york,asia,down,up,medium_vol,medium_vol,normal,normal,0.00094732921,0.00094732921,0.11776129,0.6882541,-0.00094732921,0,1,16,True
ALL,new_york_to_asia,new_york,asia,down,up,unknown,unknown,expanded,expanded,0.0031670554,0.0031670554,0.27029096,0.91325071,-0.0031670554,0,1,1,True
ALL,new_york_to_asia,new_york,asia,down,up,unknown,unknown,normal,normal,0.00036841349,0.00036841349,0.040634291,0.88166667,-0.00036841349,0,1,1,True
ALL,new_york_to_asia,new_york,asia,down,up,unknown,unknown,unknown,unknown,0.0002735257,0.0002735257,0.067919318,0.48462341,-0.0002735257,0,1,2,True
ALL,new_york_to_asia,new_york,asia,flat,down,low_vol,low_vol,compressed,compressed,-7.313617e-05,7.313617e-05,0.031620553,0.41843972,,,,1,True
ALL,new_york_to_asia,new_york,asia,flat,down,medium_vol,low_vol,compressed,normal,-0.0015038149,0.0015038149,0.24255952,0,,,,1,True
ALL,new_york_to_asia,new_york,asia,flat,down,medium_vol,low_vol,normal,compressed,-0.00012747563,0.00012747563,0.036625971,0.47169811,,,,1,True
ALL,new_york_to_asia,new_york,asia,flat,up,low_vol,low_vol,compressed,normal,0.0010701765,0.0010701765,0.25613346,0.62637363,,,,1,True
ALL,new_york_to_asia,new_york,asia,up,down,high_vol,high_vol,compressed,expanded,-0.0021429338,0.0021429338,0.17174282,0.33135821,-0.0021429338,0,1,14,True
ALL,new_york_to_asia,new_york,asia,up,down,high_vol,high_vol,compressed,normal,-0.0030853037,0.0030853037,0.21905384,0.25699691,-0.0030853037,0,1,2,True
ALL,new_york_to_asia,new_york,asia,up,down,high_vol,high_vol,expanded,expanded,-0.0031186948,0.0031186948,0.19888528,0.32339789,-0.0031186948,0,1,32,False
ALL,new_york_to_asia,new_york,asia,up,down,high_vol,high_vol,expanded,normal,-0.00090268101,0.00090268101,0.052924437,0.32122696,-0.00090268101,0,1,3,True
ALL,new_york_to_asia,new_york,asia,up,down,high_vol,high_vol,normal,expanded,-0.0026276098,0.0026276098,0.20571312,0.37240197,-0.0026276098,0,1,17,True
ALL,new_york_to_asia,new_york,asia,up,down,high_vol,high_vol,normal,normal,-0.0019247166,0.0019247166,0.13700699,0.34415118,-0.0019247166,0,1,6,True
